sample	read_id	chromosome	EdU_bp	BrdU_bp	total_analogue_bp	EdU_segments	BrdU_segments
UWB_Cisp0	88501446-31b9-4fd1-b1a6-dcbdfbaa67d6	chr2	1719	5941	7660	1	1
UWB_Cisp0	88d2c2ed-06e7-4180-836a-bcf2268fe3d6	chr2	1950	3470	5420	1	1
UWB_Cisp0	8aa8128b-957b-4225-8545-01bbf3586ce9	chr2	1220	1249	2469	1	1
UWB_Cisp0	8b619749-c707-4c9b-97dc-acc6a79505c2	chr2	3598	9992	13590	1	1
UWB_Cisp0	9178645d-1fc2-4172-89d0-53a55d8662af	chr2	1075	1453	2528	1	1
UWB_Cisp0	9197a37e-49d8-4327-bf9d-2e53e2ad440d	chr2	1619	4107	5726	1	1
UWB_Cisp0	91b316b5-e3b1-4dd2-a8d6-0c16638a63bd	chr2	2992	4417	7409	1	1
UWB_Cisp0	93cb4368-327d-4273-a3fa-9573118f4245	chr2	1557	1268	2825	1	1
UWB_Cisp0	9c2c6221-647f-4936-a9af-dc29e3ef670d	chr2	1251	5199	6450	1	1
UWB_Cisp0	9c2fac19-dadb-4dc8-87f7-354fe9e252f9	chr2	2334	3947	6281	1	1
UWB_Cisp0	9c3ae9c5-9440-4755-9414-7977e0910218	chr2	2597	7878	10475	1	1
UWB_Cisp0	9d695515-1589-4119-b486-c80608bbc215	chr2	3099	3721	6820	1	1
UWB_Cisp0	9ddb91ad-45f9-42a9-8005-f9a01d8b94c3	chr2	1597	1446	3043	1	1
UWB_Cisp0	9e9eff43-ee91-4dc3-a68b-5773a22fc168	chr2	1010	2787	3797	1	1
UWB_Cisp0	9f781aa4-c16f-4280-a21f-803ad01657b1	chr2	5821	1126	6947	1	1
UWB_Cisp0	9ff2d6f0-669a-4a56-bb87-5d570c5e3d5a	chr2	1434	5450	6884	1	1
UWB_Cisp0	a00c226e-cc60-40a6-8cb2-741560d69c7e	chr2	2775	6214	8989	1	1
UWB_Cisp0	a03c57a5-2138-4523-b954-07ab38d9b9a1	chr2	2141	3869	6010	1	1
UWB_Cisp0	a05cd1d3-a53e-458d-9b36-fc81d990be61	chr2	2777	6599	9376	1	1
UWB_Cisp0	a0a63c70-f3b3-4757-b368-d3ce1f5f8765	chr2	2092	4068	6160	1	1
UWB_Cisp0	a1ab80f4-9b44-42ca-9c34-09c87dccad09	chr2	1386	4457	5843	1	1
UWB_Cisp0	a40e8aa7-4d25-4ccb-86a4-c9bb73c7d90b	chr2	3110	2938	6048	1	1
UWB_Cisp0	a903daee-a44c-465e-90d4-946302af2cd7	chr2	1567	3477	5044	1	1
UWB_Cisp0	aab1b2e8-a725-42d4-97da-83c7633ca194	chr2	5244	3489	8733	2	2
UWB_Cisp0	aae66542-b29e-4aa6-bd13-eda37d89a3fc	chr2	1462	1794	3256	1	1
UWB_Cisp0	ad566133-5b3e-42fc-908a-c786f0c47afb	chr2	1391	2752	4143	1	1
UWB_Cisp0	ad5e0203-126f-4762-9b4a-13c9bc433f1b	chr2	2430	3550	5980	1	1
UWB_Cisp0	af95450b-9686-47d9-843d-9867b460caa0	chr2	1120	1054	2174	1	1
UWB_Cisp0	b1c13304-5644-4f70-a334-d03630fa2a13	chr2	2668	2602	5270	1	1
UWB_Cisp0	b2f8cb46-4f9f-4839-8805-494e75ce4b26	chr2	3584	2735	6319	1	1
UWB_Cisp0	b431e8e7-eca6-482c-9811-d75bb2cd3c38	chr2	1896	3748	5644	1	1
UWB_Cisp0	b519c103-3967-4c8f-88d9-79a90ef5080b	chr2	1538	7262	8800	1	1
UWB_Cisp0	b5346333-358b-40be-a214-1d39aa565aa0	chr2	3373	1938	5311	1	1
UWB_Cisp0	b5eb37fc-c03d-4de3-b94c-7e03db4f8009	chr2	2616	3279	5895	1	1
UWB_Cisp0	b7222059-488c-4bac-aba8-d5ea9d857e40	chr2	1179	6262	7441	1	1
UWB_Cisp0	b95629ea-ca48-46bb-a6bc-46283f5eae9f	chr2	1573	1297	2870	1	1
UWB_Cisp0	b9c5590a-a93c-453d-9e1d-a251620490ac	chr2	2429	11270	13699	1	1
UWB_Cisp0	ba9831e4-7649-4a68-a7a8-6794ba030fdf	chr2	1220	9590	10810	1	1
UWB_Cisp0	bb19048f-e181-476d-aa36-86fc0cc1515a	chr2	4501	3351	7852	1	1
UWB_Cisp0	bb30eacf-dc63-4af6-8dbb-b683a1f3a499	chr2	1727	3549	5276	1	1
UWB_Cisp0	bb365976-6173-45cf-9437-896bc9872435	chr2	2066	9969	12035	1	1
UWB_Cisp0	bbb8129b-46f7-454a-a743-acad52b6a5c8	chr2	1146	3255	4401	1	1
UWB_Cisp0	bc0286a3-057e-4d42-a03a-163ed512884b	chr2	1588	5746	7334	1	1
UWB_Cisp0	bcbd11c4-51f4-47c2-b1a2-f4fe4a3dfb63	chr2	2418	2348	4766	1	1
UWB_Cisp0	bd199b62-ddb6-42a5-bc22-79a70d51fe32	chr2	3091	5993	9084	1	1
UWB_Cisp0	bd9f37d1-9f3a-43fe-8b4c-f172fc459893	chr2	1124	2166	3290	1	1
UWB_Cisp0	bdbb993c-2d9a-4644-a908-584da16e3a35	chr2	1602	3627	5229	1	1
UWB_Cisp0	c1513b32-9c0c-48dc-ba0c-4052ff99a611	chr2	5793	2397	8190	1	1
UWB_Cisp0	c3bba9f0-1d33-4d82-bba2-34f056f03247	chr2	4940	8088	13028	1	1
UWB_Cisp0	c56c94eb-86a5-491d-bde0-94ebdd437c00	chr2	1499	7397	8896	1	1
UWB_Cisp0	c5880b6e-1515-40cf-9387-f481ee24a794	chr2	1084	1198	2282	1	1
UWB_Cisp0	c5cc72d4-9ca7-4829-a78e-e49c5c6cd12b	chr2	2545	9499	12044	1	1
UWB_Cisp0	c5d7c8d2-8e4d-4f98-9e1f-bc42dd873ce5	chr2	1899	10461	12360	1	2
UWB_Cisp0	c6350bf2-dbb9-4070-9539-2a3ef6a09564	chr2	1439	3997	5436	1	1
UWB_Cisp0	c87789d9-c9a6-4319-ab30-1a8acadd4d4c	chr2	2864	4147	7011	1	1
UWB_Cisp0	c99d38e1-a035-4325-80dd-9ea5eb1868e7	chr2	3528	1712	5240	1	1
UWB_Cisp0	caaf9a3b-b655-4092-b627-666720f3c98b	chr2	1668	3419	5087	1	1
UWB_Cisp0	cd650705-9952-4ce0-b614-00e8c0195ca7	chr2	1419	3374	4793	1	1
UWB_Cisp0	ce73ef55-d24b-4190-b400-342fa9b1b951	chr2	1416	3597	5013	1	1
UWB_Cisp0	cf142220-f1ad-4fd7-bdd0-7bb0d786203e	chr2	1805	1859	3664	1	1
UWB_Cisp0	d0489953-5808-4942-ae23-bf0a479539a3	chr2	4593	4054	8647	1	1
UWB_Cisp0	d0fc16c3-db09-4ddc-8c8d-f4efdd2eeca5	chr2	1115	6504	7619	1	1
UWB_Cisp0	d2fb63bd-24fd-4ae9-b0ba-e23de37db3bb	chr2	2939	3182	6121	1	1
UWB_Cisp0	d42e6cc9-d478-4127-96b3-a8671ba4dbca	chr2	2918	2798	5716	1	1
UWB_Cisp0	d5afba91-6655-4b8b-aed6-38bd0c910b6d	chr2	2592	1760	4352	1	1
UWB_Cisp0	d718a403-d233-452f-9259-45f7a263a6ea	chr2	1269	4216	5485	1	1
UWB_Cisp0	d7b88259-d00a-49a7-a184-57bbaf8d8e7c	chr2	1570	3300	4870	1	1
UWB_Cisp0	d7e646ce-4f12-4934-a1fb-2657a7296c34	chr2	1234	4764	5998	1	1
UWB_Cisp0	d942df74-a0c6-4ef0-9d20-3e637ccf4d70	chr2	3826	9224	13050	1	1
UWB_Cisp0	d96ce8d6-289e-4369-bebd-60abe7ed069e	chr2	1574	7975	9549	1	1
UWB_Cisp0	d975dba6-96d6-4454-8e76-48fb109ba664	chr2	2492	3347	5839	1	1
UWB_Cisp0	dbbbc1f3-40bf-4ffd-affe-cd6ff776defd	chr2	1740	1404	3144	1	1
UWB_Cisp0	dcd17320-8cf0-4da2-b669-36a09fd68b40	chr2	2519	4234	6753	1	1
UWB_Cisp0	df012cc7-e446-48e5-801e-4cd8e71e8761	chr2	1872	1630	3502	1	1
UWB_Cisp0	df1ce03f-6c4f-4d9b-821b-b5e85828d413	chr2	3523	2859	6382	1	1
UWB_Cisp0	df89c595-462c-41a4-86dc-bbfab7190a9e	chr2	1121	6579	7700	1	1
UWB_Cisp0	e5b09fb8-d164-4d47-91b1-a7add5a180fd	chr2	1337	10258	11595	1	1
UWB_Cisp0	ea13f94e-9fc1-4011-974d-0aab29a44323	chr2	2203	8715	10918	1	1
UWB_Cisp0	eb9f7fef-6861-4927-8b70-cb5dc4f90e0d	chr2	2028	3805	5833	1	1
UWB_Cisp0	efa16451-6815-401c-a8f2-08db9052b808	chr2	3805	4677	8482	1	1
UWB_Cisp0	f1f809eb-9d53-4b7f-a008-ce9f1f33aac9	chr2	3136	3612	6748	1	1
UWB_Cisp0	f7519094-5dda-45f3-9913-707803fabb16	chr2	4270	3957	8227	2	2
UWB_Cisp0	f77adb2b-97a7-43ca-be56-426decdbce3b	chr2	1975	1430	3405	1	1
UWB_Cisp0	fabcf07d-aaa8-4019-9f47-7963ea387c28	chr2	1516	3387	4903	1	1
UWB_Cisp0	fbd871f0-2e89-4f52-85ad-6d32fbfb1e11	chr2	1339	5198	6537	1	1
UWB_Cisp0	fe0603df-317f-438e-9b01-38db96524c96	chr2	1849	6555	8404	1	1
UWB_Cisp0	fe5ce026-969a-4345-8a1b-a2cb62a51008	chr2	3020	5499	8519	1	1
UWB_Cisp0	fe5d7c16-ac77-4cac-9344-ed9538babb5a	chr2	1558	3785	5343	1	1
UWB_Cisp0	fe7a72b3-0c7a-4cf0-851e-5bf73fd22c33	chr2	1373	1752	3125	1	1
UWB_Cisp0	ffa63d85-de3c-4fca-9e20-8a261da0185d	chr2	1140	10363	11503	1	1
UWB_Cisp0	02bcd2f3-f9aa-4182-96e7-07e23109c098	chr3	1525	4912	6437	1	1
UWB_Cisp0	03853835-95a1-424c-9afe-6be98cee613b	chr3	2664	2147	4811	1	1
UWB_Cisp0	039bacc8-e6fd-40fa-8963-70d4ec177fc8	chr3	1515	3522	5037	1	1
UWB_Cisp0	0484364c-a62b-471d-8c74-d12859da94fc	chr3	4027	2257	6284	1	1
UWB_Cisp0	04f4e920-d254-463e-be58-4ce40f5e06e2	chr3	1965	4533	6498	1	1
UWB_Cisp0	0a10d724-6a01-4065-a890-45b82dceb200	chr3	1109	5257	6366	1	1
UWB_Cisp0	0acc3889-04ca-4dba-a146-46e3f326247b	chr3	1511	2973	4484	1	1
UWB_Cisp0	0c81155d-7665-4fd1-8f15-94930d755ffc	chr3	5661	3218	8879	1	1
UWB_Cisp0	0dab8b7a-71ea-44df-8ad8-c7b8ea4d9641	chr3	7143	2359	9502	1	1
UWB_Cisp0	114a7772-ab58-4b26-adc7-ffc1e765f4bc	chr3	2734	1720	4454	1	1
UWB_Cisp0	15983a19-017e-41e4-af3f-c624cf2a637b	chr3	2221	6659	8880	1	1
UWB_Cisp0	15dde8be-916e-4a2e-a44a-529538124b1f	chr3	1043	4076	5119	1	1
UWB_Cisp0	1708578e-0c03-4267-8146-6712f023cebd	chr3	2814	3409	6223	1	1
UWB_Cisp0	17634b6f-7e8f-4a34-a14f-d48d5f064de8	chr3	2570	11846	14416	1	1
UWB_Cisp0	176e64dc-a640-4d86-99a4-1b6333a0c150	chr3	1304	3346	4650	1	1
UWB_Cisp0	192c9150-7d67-4444-b2dc-7060e97f8eb7	chr3	3016	3935	6951	1	1
UWB_Cisp0	210121b6-3721-4680-9660-f1cea1f6d559	chr3	3198	1379	4577	1	1
UWB_Cisp0	22d516b4-8530-414b-8c0a-b2636222b070	chr3	1811	3450	5261	1	1
UWB_Cisp0	2346b69d-0699-4a68-b608-ddcfd8a6789d	chr3	3228	3138	6366	1	1
UWB_Cisp0	25624e95-0fa7-431a-a20e-f252f8ba8b20	chr3	1375	4669	6044	1	1
UWB_Cisp0	26c711cd-e8b3-48be-8851-d336221e2585	chr3	1103	1780	2883	1	1
UWB_Cisp0	273a07c0-d6e9-40cf-9157-e495045763ba	chr3	3004	5270	8274	1	1
UWB_Cisp0	27e2b5b5-5d78-4f42-b80b-1024095fd3eb	chr3	2659	1025	3684	1	1
UWB_Cisp0	296872f9-6e2a-470d-9662-27a3ec483e9a	chr3	2161	5474	7635	1	1
UWB_Cisp0	2c8abeb0-915f-42da-87cb-769db298dcde	chr3	2422	2946	5368	1	1
UWB_Cisp0	30762c83-5754-4652-a02b-d8f239398ebb	chr3	1618	2817	4435	1	1
UWB_Cisp0	31d5d318-fb4e-45fb-b052-5607f8b69fb6	chr3	1991	5350	7341	1	1
UWB_Cisp0	3330c194-80df-43c2-9d18-270ebd8443b9	chr3	3172	4764	7936	1	1
UWB_Cisp0	35870dda-bc47-4719-9c2a-f21360c5da8e	chr3	3447	1893	5340	1	1
UWB_Cisp0	382d58f4-46de-434a-a3d6-19536d533019	chr3	4825	3921	8746	1	1
UWB_Cisp0	3a6c9500-ae8c-48d9-a77f-a61b140e25c1	chr3	2588	1149	3737	1	1
UWB_Cisp0	3c62afd0-c2ab-4878-b44d-a24f151cb0b9	chr3	2341	5128	7469	1	1
UWB_Cisp0	3cc0039b-4b83-4b64-a4a9-b0dcf0f02978	chr3	2496	3724	6220	1	1
UWB_Cisp0	3cea069f-5cbd-4533-b87b-1fd17d134f06	chr3	1428	4916	6344	1	1
UWB_Cisp0	3d7cf3c3-636b-447e-a88e-e3ce44402b5e	chr3	1080	10131	11211	1	1
UWB_Cisp0	4063051d-91b2-42fd-9a8d-7437b7d71956	chr3	3307	5049	8356	1	1
UWB_Cisp0	4126de53-7b38-4a32-a86a-82b7c2cbebdf	chr3	1384	5017	6401	1	1
UWB_Cisp0	44c40c90-2797-4635-a743-9cc80dd965cf	chr3	3291	3045	6336	2	1
UWB_Cisp0	455bef6b-fc2e-46fd-8473-08d689f863b7	chr3	2383	5972	8355	1	1
UWB_Cisp0	47df781f-0c47-4f34-9f6c-a724d51fed47	chr3	2433	2531	4964	1	1
UWB_Cisp0	48aabf9d-79d5-4a16-91d9-b5eb449f4e1b	chr3	1838	8586	10424	1	1
UWB_Cisp0	4917e341-83ce-43b0-b32a-90a01d996bc0	chr3	1861	3353	5214	1	1
UWB_Cisp0	49cf24c0-fc8f-48bd-93db-3676aa5a4862	chr3	2545	2927	5472	1	1
UWB_Cisp0	4a54cdf5-fbb9-4736-b6d9-92b105fc9d11	chr3	1143	8038	9181	1	1
UWB_Cisp0	4b6aa459-1122-442a-a093-c958af0cc397	chr3	5732	4963	10695	1	1
UWB_Cisp0	4cc102e1-a116-4609-bb52-d490d93e6c76	chr3	2335	4571	6906	1	1
UWB_Cisp0	4ee64785-7825-4c10-81dd-cd89d48e1dd9	chr3	1270	2647	3917	1	1
UWB_Cisp0	52f584a1-eb61-4e19-a654-1cdfc1d38aa9	chr3	1670	1063	2733	1	1
UWB_Cisp0	534fa64b-665b-4a08-adf1-eb6eb01e77ef	chr3	1936	2852	4788	1	1
UWB_Cisp0	536a7e35-a4ad-45f3-b51c-fde9861cf38b	chr3	2320	10761	13081	1	1
UWB_Cisp0	540ba8c5-e27c-498d-814d-652dd730516f	chr3	2620	4258	6878	1	1
UWB_Cisp0	57f97d85-634c-48d3-aab6-b8fe5bd14979	chr3	4398	5963	10361	1	1
UWB_Cisp0	58fb5bee-e657-444a-8d3a-f2ae08d3dd8e	chr3	2852	4712	7564	1	1
UWB_Cisp0	590bfc7f-18d7-408a-bc26-47ef56667ce0	chr3	1293	4504	5797	1	1
UWB_Cisp0	59f5ce3c-d53a-4837-8383-91359a561ae2	chr3	1071	2726	3797	1	1
UWB_Cisp0	5ba56bf4-9adc-4a30-b202-a86eb042ac8e	chr3	3295	3168	6463	1	1
UWB_Cisp0	5cb03e42-506d-45c4-a378-cd4d75d6485d	chr3	3012	5778	8790	1	1
UWB_Cisp0	5f1d253f-d5c1-48d1-b901-12fd8330cbbd	chr3	2282	5306	7588	1	1
UWB_Cisp0	60132be2-d409-4ba3-b0ac-d68b443878b1	chr3	1225	2117	3342	1	1
UWB_Cisp0	6115214d-ed01-4b4c-9f0a-2e91a47dfa9a	chr3	2354	1303	3657	1	1
UWB_Cisp0	61655140-9e54-46a5-9bd5-645dbae1e330	chr3	1751	1189	2940	1	1
UWB_Cisp0	680044f8-35df-46b8-b9dd-77cb83c27f9b	chr3	1409	3026	4435	1	1
UWB_Cisp0	6b1aeea6-37da-4eea-9d41-a11d1ee7d943	chr3	3600	1358	4958	1	1
UWB_Cisp0	6c83aa92-cabf-40a3-b4f7-8d8287059c88	chr3	1722	7912	9634	1	1
UWB_Cisp0	6e7cffd9-21d5-4c70-96db-ae1f52fd544b	chr3	1606	4575	6181	1	1
UWB_Cisp0	6e8d1ab8-8be1-4d66-93f7-5b02aea6d10b	chr3	2478	4561	7039	1	1
UWB_Cisp0	6feb6302-5f3f-4e76-93bc-710cff4af7fd	chr3	1570	1261	2831	1	1
UWB_Cisp0	70819b7c-5539-4771-b52f-f46a75cf8dbe	chr3	1076	5759	6835	1	1
UWB_Cisp0	7105c105-59d1-48fd-b6b5-4aef16b9f509	chr3	1953	7611	9564	1	1
UWB_Cisp0	7619b991-a6d8-45b5-ab85-3979e17288ee	chr3	3631	3266	6897	1	1
UWB_Cisp0	76457a8e-c25e-4ef0-b61b-f8a2ec83af98	chr3	1852	5686	7538	1	1
UWB_Cisp0	76596cb7-86df-4a21-8ab3-37e0e0b255d3	chr3	1131	7635	8766	1	2
UWB_Cisp0	79ce5183-c6e6-48a7-8423-2da33b4616e2	chr3	3538	6553	10091	1	1
UWB_Cisp0	7f212aa1-404c-4dd5-85c2-464a98d16c02	chr3	1426	3206	4632	1	1
UWB_Cisp0	7f277a95-19f3-4f10-b6b5-be60b947a9e8	chr3	3552	4673	8225	1	1
UWB_Cisp0	8002bd8a-29b3-4107-8785-a0c6943cc8af	chr3	2992	3244	6236	2	1
UWB_Cisp0	8194029d-380c-4a59-a1d0-5d6cddb5a93f	chr3	1344	4040	5384	1	1
UWB_Cisp0	842fd66b-7c4f-46c3-81f0-ceb9b0eea49d	chr3	2998	2609	5607	1	1
UWB_Cisp0	850975e3-b01d-419f-b5aa-4594085ad7b7	chr3	3839	3170	7009	1	1
UWB_Cisp0	85e21067-2f87-4908-bb85-d16e9c34116b	chr3	2584	1947	4531	1	1
UWB_Cisp0	861663ec-eb80-4cb9-a228-4055a287788a	chr3	1181	3204	4385	1	1
UWB_Cisp0	8ac252ed-37b0-46bc-af3b-fb0e5019ae5c	chr3	2558	2684	5242	1	1
UWB_Cisp0	8b90d4a7-aed5-4a55-a466-0b4e3160b41f	chr3	1567	5499	7066	1	1
UWB_Cisp0	8ba4a8ea-b705-425e-83e2-e5caf721a85f	chr3	3937	2734	6671	1	1
UWB_Cisp0	8ddeaca2-c18b-4839-b495-1cbacdaf2a73	chr3	3010	1998	5008	1	1
UWB_Cisp0	8f5b988d-6890-4c25-88cf-c0d8b510c9cc	chr3	2022	3631	5653	1	1
UWB_Cisp0	918ac13b-fd21-4c8b-8a6f-0234f5a2010f	chr3	2278	12899	15177	1	1
UWB_Cisp0	92e4291b-4550-4f9e-ae31-8c49204cae67	chr3	1284	2388	3672	1	1
UWB_Cisp0	9388e9ee-6ae4-4370-b5d1-29320d7c11ae	chr3	1013	2210	3223	1	1
UWB_Cisp0	93e2512d-86e5-4e64-bbdf-b526df8033de	chr3	2756	3708	6464	1	1
UWB_Cisp0	966a29dd-564d-4f81-b39c-81660af1b26b	chr3	2429	5711	8140	1	1
UWB_Cisp0	9b9ee127-c77a-4f2e-8634-2576d844c55f	chr3	2620	5100	7720	1	1
UWB_Cisp0	9cd2a40b-abf5-4d4e-aa72-d67ffdedee6c	chr3	3567	1060	4627	1	1
UWB_Cisp0	9ce49782-5f3e-4779-80a0-d6664eb7c740	chr3	4680	2315	6995	1	1
UWB_Cisp0	9dea5528-9341-44c1-a9cf-189f386f1a54	chr3	1828	6375	8203	1	1
UWB_Cisp0	a178ab57-aada-47b4-82ab-c745e3b31893	chr3	2238	1339	3577	1	1
UWB_Cisp0	a21df91d-df9d-48a7-8cab-c5b238984760	chr3	1216	1764	2980	1	1
UWB_Cisp0	a28a416b-7918-46ed-9943-7c99164e9024	chr3	1119	2492	3611	1	1
UWB_Cisp0	a2d27a6a-12a0-4ead-a7d8-0ca96e0c378b	chr3	2297	2901	5198	1	1
UWB_Cisp0	a2ed45dc-1ae6-431d-9ae4-a12d237a226a	chr3	1031	2841	3872	1	1
UWB_Cisp0	a37bc4d2-68c0-4e7c-8274-9cb092b382b0	chr3	4471	4500	8971	1	1
UWB_Cisp0	a3e00e75-257d-416f-8509-0f1871c69d5c	chr3	1249	12433	13682	1	1
UWB_Cisp0	aea75892-08f2-4ec8-a5d3-36455160326a	chr3	4325	1857	6182	1	1
UWB_Cisp0	aee10349-f63f-4a30-82b1-14d1728bb6dd	chr3	1074	3487	4561	1	1
UWB_Cisp0	af00a5f8-f306-4cff-a609-b43980522b13	chr3	2080	3510	5590	1	1
UWB_Cisp0	b18b4995-0f02-4731-9a9d-869fa008ef7d	chr3	2045	5917	7962	1	1
UWB_Cisp0	b1e72cec-518e-433f-bee8-673fc0d6169f	chr3	3478	5497	8975	1	1
UWB_Cisp0	b2d6f0b0-f10d-4c3d-95a8-abd819527e73	chr3	2604	1037	3641	1	1
UWB_Cisp0	b52aab5a-ce67-4f0e-ae5b-723daf075a0f	chr3	1724	5991	7715	1	1
UWB_Cisp0	ba11a55e-9d32-45fc-930a-16458104a7b8	chr3	1114	2319	3433	1	1
UWB_Cisp0	ba9dc730-6798-496e-9f81-e58283c1699e	chr3	2619	4868	7487	1	1
UWB_Cisp0	badecdf0-09c4-434f-84fc-6b01ee2c7cbf	chr3	3173	8670	11843	1	1
UWB_Cisp0	badfda65-a82a-472b-8dda-a7f5553cfb50	chr3	4099	2866	6965	2	1
UWB_Cisp0	bae51ff8-241a-423d-a1ba-033d2885bbc3	chr3	3790	6408	10198	1	1
UWB_Cisp0	bb2938a5-8e16-4999-8b47-ceb27a0ca9e3	chr3	1157	5886	7043	1	1
UWB_Cisp0	be6d1f22-ac15-4e28-a843-b08135c066de	chr3	2652	11504	14156	1	1
UWB_Cisp0	bf66e12e-566d-43e4-85a2-3f413a1f77ca	chr3	2488	1547	4035	1	1
UWB_Cisp0	bf6c03e8-6b77-4798-957c-da469e4ae69f	chr3	1601	1711	3312	1	1
UWB_Cisp0	c024ae10-836c-42f1-ac4d-3f28e69cbc0d	chr3	3747	1902	5649	1	1
UWB_Cisp0	c0e37976-8856-4ea5-933f-9a9c192c4fb0	chr3	1776	1560	3336	1	1
UWB_Cisp0	c2218bee-4906-473f-83db-17f5a82f8502	chr3	1010	5070	6080	1	1
UWB_Cisp0	c946c2d7-30d1-416d-93d7-0516732cb107	chr3	4046	9589	13635	2	2
UWB_Cisp0	cadca18c-97c7-4136-aa51-01a4fd9f02c4	chr3	1723	2490	4213	1	1
UWB_Cisp0	cbec0b5e-67f1-40c0-a5b1-be9018722a3d	chr3	1481	3674	5155	1	1
UWB_Cisp0	cc0f04c3-399c-439e-bf93-02bf73859e80	chr3	5340	1906	7246	1	1
UWB_Cisp0	cc5ea510-703a-4897-92ae-0ba116103c58	chr3	3343	7545	10888	1	1
UWB_Cisp0	cfa6e28c-27b7-4b9b-9d1d-fe45a0dbac08	chr3	1801	4331	6132	1	1
UWB_Cisp0	cfafdce4-460d-4087-981f-c1c308a9d0cc	chr3	1640	2111	3751	1	1
UWB_Cisp0	d20cb32a-2669-44ba-83ee-2668274f119a	chr3	2731	5134	7865	1	1
UWB_Cisp0	d7bfae0c-8431-4f24-9b36-b7612212baa8	chr3	1954	2304	4258	1	1
UWB_Cisp0	d8f9abaf-cacd-458e-966e-3914ec6242d5	chr3	2526	2122	4648	1	1
UWB_Cisp0	da0e4fc7-3bb4-4baa-abdc-a309b8329095	chr3	3124	1270	4394	1	1
UWB_Cisp0	dcca7906-aa6f-4c4f-81b5-afcd42c58c87	chr3	1191	5079	6270	1	1
UWB_Cisp0	dd321114-a861-418c-b3e7-1b1467d2e24c	chr3	3672	7285	10957	1	1
UWB_Cisp0	dec7d45b-ef9e-479e-97dc-0a3e47eae2e7	chr3	2600	3966	6566	1	1
UWB_Cisp0	def6ba29-0432-4382-b44b-8d1ca95ae237	chr3	3131	1736	4867	1	1
UWB_Cisp0	e0f6e08c-8d71-4b9c-959e-35cd22930b95	chr3	1509	13483	14992	1	1
UWB_Cisp0	e136d417-6309-4537-9175-3969a66cabaa	chr3	2597	4713	7310	1	1
UWB_Cisp0	e17ec568-3c9c-4e21-b1e9-f412cf9f9144	chr3	1961	6185	8146	1	1
UWB_Cisp0	e19a4e9e-c1c2-456b-8869-df1bf75936c0	chr3	3400	5754	9154	1	1
UWB_Cisp0	e1d52611-6432-4dd3-a7c3-9c34fe72e839	chr3	2079	4352	6431	1	1
UWB_Cisp0	e2baabf0-40a5-461f-ad84-b13235fc96d8	chr3	2314	23350	25664	1	1
UWB_Cisp0	eb4b593b-ea18-4c49-953f-ab6d5f7b0f3d	chr3	3399	8142	11541	1	1
UWB_Cisp0	eb527d0e-8b42-4727-868b-6f5d18adde9e	chr3	2877	4145	7022	1	1
UWB_Cisp0	ed01e36a-023e-437a-be25-0139fe9c1c82	chr3	7632	2819	10451	2	1
UWB_Cisp0	ef0c5b05-8655-4767-b81e-4a8f8777ea83	chr3	1946	2436	4382	1	1
UWB_Cisp0	f3f6bf61-7a87-4eb4-a9cf-56831985c74d	chr3	1598	1374	2972	1	1
UWB_Cisp0	faa1dbfe-85b8-418c-8d72-5c427fb026c3	chr3	1566	12070	13636	1	1
UWB_Cisp0	fcb91095-da9c-4016-a8d4-c03ecc942f5d	chr3	2753	4455	7208	1	1
UWB_Cisp0	fcc077ca-0c28-43b7-93d1-c18da1b0491b	chr3	1551	4130	5681	1	1
UWB_Cisp0	fd3b7b87-4944-49cb-b512-53efb8d0b5dd	chr3	1071	1425	2496	1	1
UWB_Cisp0	fef4a000-d836-4a1f-a141-0187fe1af06b	chr3	3331	4581	7912	1	1
UWB_Cisp0	04192f21-0ffc-4a93-9f9c-8a3fbce23801	chr4	3889	5674	9563	1	1
UWB_Cisp0	0621fc57-88cf-41e9-b8c6-1dd26a5f23a1	chr4	2056	3551	5607	1	1
UWB_Cisp0	0e09249d-c739-4d27-ba26-687e4958757e	chr4	3326	5596	8922	1	1
UWB_Cisp0	18f4e316-4a72-46f1-88a0-a9d047cc69e8	chr4	1141	7193	8334	1	1
UWB_Cisp0	1aaa429f-ccc9-49d4-9934-6dec64dc02c9	chr4	1891	6162	8053	1	1
UWB_Cisp0	1b52bfdb-9fcd-45ea-b3a4-f14149883879	chr4	1359	4056	5415	1	1
UWB_Cisp0	2291dec6-446a-490d-b672-757ec7eab4cd	chr4	3472	3235	6707	1	1
UWB_Cisp0	249bba20-ec61-449c-b561-89130235e73c	chr4	3279	3128	6407	1	1
UWB_Cisp0	2568cde3-43c6-42f6-8170-bb9b9f036dd8	chr4	1163	7384	8547	1	1
UWB_Cisp0	257fde22-01ea-4630-9d0b-948eb1dca3b4	chr4	3044	5694	8738	1	2
UWB_Cisp0	27614380-5a23-42ba-8e6e-e3b27a109cd4	chr4	2498	3750	6248	1	1
UWB_Cisp0	2c1ad6d8-dec5-4f17-98fa-b0aa66408f58	chr4	2574	1627	4201	1	1
UWB_Cisp0	2e0c221b-a44a-48cb-a068-6c3b32661c86	chr4	1014	17523	18537	1	1
UWB_Cisp0	30e30bf2-44c1-4cb0-aaf9-990f5c4c28c4	chr4	1559	7782	9341	1	1
UWB_Cisp0	35867971-d9e0-4755-b455-ebd0634892b3	chr4	1656	24718	26374	1	1
