chromosome	fork_start	fork_end	readID	read_start	read_end	strand	fork_length_bp	EdU_length_bp	BrdU_length_bp	EdU_segment_contamination	EdU_segment_purity	BrdU_segment_contamination	BrdU_segment_purity	stall_score	fork_direction
chr2	64206826	64223746	17302f1a-5a61-4773-8e96-b25913d60a84	64205719	64223753	rev	16920	7716	7238	0.01246	0.673281	0.037017	0.844751	-3	left
chr2	66100310	66106274	6184f19f-2934-419c-a8e2-a57fc7c37470	66090069	66117306	fwd	5964	1269	1512	0.025	0.402778	0.013158	0.506579	0.250719	left
chr2	70824824	70850779	50833565-1a43-41e4-b00c-f786f36aa3b0	70824819	70859598	fwd	25955	7819	17074	0.000613	0.517178	0.040894	0.740157	-3	left
chr2	71646380	71657865	88ab2f53-3080-4872-b188-c0fd7d56492f	71646375	71669834	fwd	11485	4966	3572	0.010679	0.622426	0.029162	0.72418	-3	left
chr2	79025599	79032654	61a1767f-b665-4df5-885e-29673da6815c	79025586	79036207	rev	7055	3188	1243	0	0.651294	0.112628	0.607509	-3	left
chr2	79120886	79154963	0ef2b698-89aa-4c20-8ab2-07d65ef14dd6	79120879	79154967	rev	34077	4176	29612	0.004695	0.633803	0.02453	0.7988	-3	left
chr2	82798817	82803764	5a0fbed6-0fd3-4e4e-8d36-3cc8c9dd9a0d	82792925	82810335	fwd	4947	1334	2021	0.05597	0.563433	0.105263	0.636672	-3	left
chr2	84450894	84471172	113b2f7a-dcd5-42e5-a7a3-cf4be5c8d0d0	84450667	84471199	rev	20278	4133	13010	0.063559	0.821186	0.01169	0.898512	-3	left
chr2	87414664	87418715	d3591f7a-3b54-4123-9881-841af6cceec1	87414287	87431213	fwd	4051	634	3417	0	0	0	0.388889	-3	left
chr2	88215116	88220494	a1f54e0a-3501-4d91-97f8-924c003462b6	88215106	88220499	rev	5378	1139	3930	0.025547	0.89781	0.030957	0.838649	-3	left
chr2	90221678	90236510	03324f6b-6a20-4a75-ae2c-cba83d457404	90220502	90249024	rev	14832	7408	3925	0	0.397824	0.005747	0.841544	-3	left
chr2	91413677	91421420	a99b543c-7e73-4b44-958e-45305e773c02	91404242	91423218	fwd	7743	6298	567	0.115179	0.319643	0.02963	0.42963	-1	left
chr2	91672250	91683047	354f58c8-cfc3-4fbb-8774-0349f5037178	91672246	91683052	fwd	10797	4122	3944	0.032673	0.735644	0.031185	0.820166	-3	left
chr2	99380590	99388678	61dfd82f-4d75-4989-9693-c348f3398d52	99380586	99389681	fwd	8088	5260	1175	0.006853	0.391776	0.090261	0.463183	-3	left
chr2	101087846	101099593	317779c2-c425-4731-a8a2-65d712c49b8c	101087840	101099599	rev	11747	3102	4366	0.102729	0.729535	0.03102	0.898776	-3	left
chr2	101792804	101804242	5e031e70-7c80-480e-a356-da18278b3d66	101778428	101806590	fwd	11438	4258	6117	0.001512	0.595616	0.019382	0.801467	-1	left
chr2	104729912	104737664	f36d621f-baf3-4c38-b8a6-e0d5956b0535	104729904	104748641	fwd	7752	2017	4605	0	0.39196	0.019263	0.752931	-3	left
chr2	105279188	105289948	46e5884a-3a32-49e0-a3ea-d39f03da8d9f	105279183	105292085	rev	10760	4603	5881	0.006726	0.69432	0.024615	0.747077	-3	left
chr2	105274302	105290264	ed46c655-3e03-49ab-a92f-c567a966503a	105266550	105304072	rev	15962	4473	9150	0.001567	0.505486	0.013966	0.815642	-3	left
chr2	108024764	108034343	f89044da-bb81-441f-aa67-007b153e15ae	108024576	108075395	fwd	9579	2725	4268	0	0.337461	0.021773	0.66874	-3	left
chr2	111487265	111492726	70fe0103-dbc2-432b-9409-5040106eaea5	111486328	111512703	rev	5461	1771	2986	0	0.416318	0.037565	0.647668	-3	left
chr2	112916264	112926843	d19c3373-ab0f-4fe6-a961-9d35968f53ff	112915810	112935920	fwd	10579	5076	3210	0.002967	0.585312	0.009358	0.629679	-3	left
chr2	113332425	113337662	9f40068d-737d-4328-85d3-ce2a4dac94a9	113332411	113337668	fwd	5237	2646	1348	0.01983	0.531161	0.057692	0.760989	-3	left
chr2	117576831	117584248	a6bcf017-41a1-4cc6-b461-f84e2d72a046	117576826	117584253	rev	7417	1980	4839	0.025099	0.706737	0.003311	0.817881	-3	left
chr2	119266540	119272803	038bb6f8-1aad-49e3-ac9b-de48ea553ae5	119266533	119278479	rev	6263	2805	3102	0.005825	0.542718	0.040946	0.758872	-3	left
chr2	119479697	119491285	17d69b55-9d10-4650-afa4-a472d08919ab	119479683	119498298	rev	11588	1590	6907	0	0.88254	0.038033	0.722623	-3	left
chr2	126179336	126193779	0bb41630-c7a6-4f3d-848c-cbc8a483a4a4	126156918	126195994	fwd	14443	2479	11629	0	0.556591	0.026402	0.692433	0.544715	left
chr2	133726274	133735735	7e8a374d-df0a-4be2-ad3d-db8e15a460c2	133726269	133754674	fwd	9461	1335	5002	0	0.338462	0.012725	0.570359	-3	left
chr2	137506103	137521011	6ccbaac5-6af2-415c-b1ae-68242e3acb9a	137504881	137521148	rev	14908	4057	10443	0.003509	0.522807	0.077035	0.735305	-3	left
chr2	137774519	137795954	84d89554-5826-4f3d-b976-5fb080e84a72	137774515	137804485	fwd	21435	4252	14384	0	0.823938	0.007204	0.856612	-3	left
chr2	138278791	138290727	d7c9ba82-c483-41d2-96b2-7e343de81e4b	138276478	138291035	fwd	11936	2008	7640	0	0.402332	0	0.907993	-3	left
chr2	140095971	140103069	c8b05904-d590-4a23-92da-369e41933839	140091580	140105325	rev	7098	5773	617	0.002619	0.42483	0.311224	0.540816	-1	left
chr2	142673744	142682449	1cd016fb-0d0b-4231-92b4-47454a1fecc0	142673528	142696559	fwd	8705	3006	5053	0.002395	0.483832	0.038596	0.616842	-3	left
chr2	143180058	143189534	42416efc-6d7e-4e82-b791-162113a13176	143180051	143207600	fwd	9476	4884	3731	0.008163	0.576093	0.023636	0.637273	-3	left
chr2	143781085	143790878	d7aa1bce-be34-457d-b881-91d779aa3097	143777340	143797307	rev	9793	2674	5668	0	0.417569	0.013544	0.854402	-3	left
chr2	143863512	143878726	ea73f6a7-29b7-4b54-99e7-937bfcde97cc	143859258	143880313	fwd	15214	5483	8054	0.017381	0.385475	0.010245	0.881047	-3	left
chr2	155188579	155201997	4dd5d163-e5ab-4a1e-b03c-f511dbf49c82	155188572	155213494	rev	13418	4794	7968	0.021559	0.678828	0.000817	0.778913	-3	left
chr2	157388450	157396149	a26540ff-cf6c-4f30-974c-e0933a4844f0	157385432	157396165	fwd	7699	3046	3130	0.028436	0.613744	0.054662	0.804662	-3	left
chr2	163729518	163736334	6366b435-1a96-43b0-994e-a32803743cb3	163729502	163743937	rev	6816	4312	1687	0.002924	0.805556	0.090592	0.696864	-3	left
chr2	171552529	171557896	6ee9d17a-0210-4ba7-ae49-28cee3974b56	171552515	171563420	rev	5367	3110	1734	0.026166	0.547213	0.03071	0.673704	-3	left
chr2	178192680	178201211	3df9eee9-609b-478f-9794-f259f5a9033c	178192669	178209399	rev	8531	4246	3613	0.006944	0.790799	0.015625	0.634943	-3	left
chr2	189664147	189669894	14f2f412-d8d0-4ec2-a47c-4f54ad97267d	189649578	189688529	fwd	5747	4247	942	0.009962	0.429119	0.053333	0.486667	-1	left
chr2	193916498	193924204	069aa805-112e-4236-a987-9a5cf7db0ead	193916492	193935929	fwd	7706	1716	1650	0	0.352113	0.023729	0.513559	-3	left
chr2	194091846	194097876	97ddb2fc-8d8f-45ca-a290-fccd9c8df86b	194090425	194097906	rev	6030	3102	1020	0.083686	0.595339	0.090643	0.678363	-3	left
chr2	195204124	195232647	b67553b8-3a09-4f7c-a9da-794f7975245a	195185154	195249584	fwd	28523	4488	21841	0	0.635817	0.018046	0.709283	0.370664	left
chr2	198620136	198625288	9e7b4b8b-a51c-46de-8358-5a8e35abfe5b	198602199	198625294	rev	5152	1536	2424	0.004938	0.464198	0.031123	0.705007	-1	left
chr2	201618398	201627211	cdebfe2a-c5b5-4ebe-8c1d-629e893095ed	201618394	201627222	fwd	8813	3285	4202	0.020134	0.725951	0.062911	0.717371	-3	left
chr2	204318882	204323691	e26cfc0a-893d-4db6-87e1-021416c0eb3b	204318877	204336347	fwd	4809	3294	1075	0	0.421894	0.027027	0.756757	-3	left
chr2	206556005	206566287	8acc1526-01d9-4b67-b62e-e0ac20438f26	206556000	206572362	rev	10282	4442	4987	0.023753	0.703088	0.035328	0.795242	-3	left
chr2	209031586	209046912	7d5f5593-ec92-46fc-bb23-4e6eb4e00f52	209026621	209050709	rev	15326	3346	11741	0.001065	0.796592	0.017241	0.811457	-3	left
chr2	209585245	209590082	82fd511c-e5e7-477c-8237-f29af88c84ca	209585239	209597377	fwd	4837	1088	1611	0	0.772109	0.04662	0.662005	-3	left
chr2	213178859	213191643	c52fc193-086d-4f32-aa96-8a69a8db4061	213177340	213193412	fwd	12784	1524	8723	0.066496	0.621483	0.009926	0.919178	-3	left
chr2	215442995	215452022	7346127a-b69b-4ff4-bb9c-8f85d49dbccc	215442855	215458404	rev	9027	3112	4637	0.035306	0.465213	0.028939	0.824759	-3	left
chr2	216135389	216143987	4c4b8ae9-7a28-44c2-86dd-7938b91aed26	216135384	216147214	fwd	8598	3400	3441	0	0.484	0.006383	0.778723	-3	left
chr2	217938296	217953865	54888c09-7bf7-4804-b28b-6e39b29c0027	217938285	217960434	fwd	15569	6429	6877	0.003765	0.337349	0.017424	0.681818	-3	left
chr2	219055522	219063376	c6337e8f-62a3-4d18-abf8-4fee66a94c14	219051530	219066583	rev	7854	4847	2664	0.008439	0.555907	0	0.746237	-3	left
chr2	219221270	219233892	6ccc32d7-90af-476b-b4c8-bb935c507d7c	219220362	219233900	fwd	12622	2797	8001	0.01868	0.727273	0.035461	0.809693	-3	left
chr2	220899288	220910592	8aa9ed55-e71d-4a63-af36-acc575f6dbda	220898497	220914478	rev	11304	2674	4502	0.011848	0.736967	0	0.900076	-3	left
chr2	221117390	221123761	d2129cb9-c16c-4be5-b4a2-401901ff4704	221115699	221130809	fwd	6371	2468	2143	0	0.52	0.030166	0.656109	-3	left
chr2	222466640	222480282	a64a46a9-158d-4227-bb50-0f9fd9bff5f9	222464712	222480288	rev	13642	4465	7381	0.002725	0.737511	0.005053	0.926731	-3	left
chr2	224648242	224660265	abf241b7-efe9-4058-acdc-fa026ff1e1ff	224644444	224660270	fwd	12023	3047	7180	0.02593	0.581736	0.014925	0.582587	-3	left
chr2	227577228	227583812	d5918cd3-685f-4b08-924a-ae1324a95107	227577218	227597583	fwd	6584	2048	3789	0	0.458175	0.016827	0.600962	-3	left
chr2	229537288	229542695	f3abd214-ddc4-46be-894c-a0fff1d9dfba	229537279	229542703	fwd	5407	2298	2687	0	0.429048	0.01353	0.738007	-3	left
chr2	231436165	231450615	08401140-3cc5-44da-8562-40406a2bf9c7	231436159	231452899	rev	14450	4545	9100	0.006957	0.626087	0.085246	0.650117	-3	left
chr2	232752248	232759653	e965eddc-0d27-4162-a74f-f59d854bd272	232752238	232759658	rev	7405	2436	4452	0	0.47654	0.041593	0.775221	-3	left
chr2	235748513	235763777	14f197e1-9a49-4e0a-87f4-2cfaf327408b	235747764	235763782	rev	15264	1142	13703	0.07947	0.678808	0.054454	0.817123	-3	left
chr2	241529663	241537686	6cf9ead2-7fd6-4938-afe0-63dc5c417c48	241517638	241537691	fwd	8023	3139	2372	0	0.658211	0.036072	0.665331	-3	left
chr20	373683	379179	50010193-2a5c-4800-b0bb-76f1352e68cb	367913	389051	rev	5496	1226	3971	0	0.521739	0.004776	0.74021	-3	left
chr20	772864	787516	35fffe39-8758-4631-bb6f-f6f3206fb5d6	772700	787521	fwd	14652	3390	8726	0	0.440953	0.012066	0.619208	-3	left
chr20	2672831	2682149	14700ac9-16ae-4696-9789-cfac3624856c	2672823	2691624	fwd	9318	3593	3470	0.001066	0.41258	0.019116	0.602151	-3	left
chr20	3019314	3025291	4fe063d0-e05f-450a-9a6a-23d590109018	3018236	3030167	rev	5977	2425	2139	0.008104	0.539708	0.053864	0.637002	-3	left
chr20	13223361	13232736	af45c44f-4bb0-458f-8b26-3acc8bb03f69	13221521	13249042	rev	9375	4362	4543	0.005455	0.657273	0.021867	0.622372	-3	left
chr20	31067611	31071159	467c4806-2517-4b93-8fc0-4bd34d926783	31051508	31073213	fwd	3548	1119	577	0.074713	0.293103	0	0.590909	-1	left
chr20	31068008	31073537	0cd613a5-a6ba-4320-862d-e6c90a5d4edf	31054708	31076999	fwd	5529	2348	1339	0.133183	0.41535	0.016461	0.633745	-3	left
chr20	31073736	31079877	f6351dd0-5f3c-4c6e-b1b8-3c3e9bf10692	31062919	31082166	fwd	6141	4637	648	0.056019	0.445769	0.031746	0.555556	-1	left
chr20	31065172	31083338	f63b581a-8003-46b0-b313-fb036633afae	31064575	31083613	fwd	18166	14116	1163	0.09807	0.459236	0.057269	0.621145	-3	left
chr20	31072357	31079322	1bdabbb3-1c0f-42e6-b9e9-c31f1f0093c8	31066012	31079843	fwd	6965	1175	1635	0.004505	0.414414	0.003012	0.563253	-3	left
chr20	37970441	37980514	f023abc5-d674-44dd-aa1e-6809577ac1c5	37961529	37999045	rev	10073	2336	7458	0.004894	0.619902	0.014594	0.757735	-3	left
chr20	40100411	40107533	e98dc7a4-0340-4f30-847a-7bf34b3c76a9	40100378	40115498	rev	7122	4820	1218	0.000751	0.404655	0.101796	0.553892	-3	left
chr20	41152666	41160980	961ebd1b-d92f-44db-bb2a-3264a0ea6754	41152657	41164162	fwd	8314	3115	4897	0.05156	0.626866	0.014821	0.74571	-3	left
chr20	42426488	42440503	8f15d5be-a751-4622-a42c-fe3488d663ff	42425562	42440516	rev	14015	3289	7961	0.002953	0.560039	0.003112	0.879502	-3	left
chr20	42650602	42659169	2df8ca5c-0ef9-40ef-bc4a-ba2bed7aa963	42650596	42659174	fwd	8567	1251	5439	0.099256	0.635236	0.032491	0.843321	-3	left
chr20	43349823	43360538	38e9f2b1-d143-4d5b-8271-f2d56411fb2e	43349818	43385720	fwd	10715	3009	6958	0.018625	0.429799	0.031843	0.509485	-3	left
chr20	44273493	44282965	52421959-f50e-4b39-8cf2-714103c42535	44255900	44282971	fwd	9472	2169	5031	0.034608	0.794171	0.001591	0.898966	0.109222	left
chr20	45173602	45185213	b4d82b6c-5ef7-4a34-a912-b8d6b5e6fd19	45171194	45185223	fwd	11611	3285	7483	0.04772	0.687169	0.042564	0.749744	-3	left
chr20	45320694	45338801	8ddb8087-ebbb-4f01-925e-e9948fe2ca77	45313354	45339445	fwd	18107	4559	10853	0.008081	0.709091	0.032426	0.794235	-3	left
chr20	47907744	47916576	e8de8189-3e1e-49d3-93f1-c8f24e6888a4	47907738	47921834	rev	8832	4255	1550	0.001807	0.70822	0.029762	0.589286	-3	left
chr20	48164703	48175157	8665fcc2-54c6-4ebb-b322-7dd53a20be52	48164695	48181351	fwd	10454	3636	4684	0	0.682486	0.002632	0.730702	-3	left
chr20	49037982	49044831	5f23e68d-586c-466d-a841-bcc7e1e3289a	49027610	49066461	fwd	6849	5022	1302	0.007206	0.680544	0.091168	0.641026	0.188714	left
chr20	52831773	52844820	6ffafaad-315d-4ec2-9858-0e5481913b53	52830944	52849949	fwd	13047	3242	8839	0.018828	0.539749	0.015912	0.866177	-3	left
chr20	53222234	53230657	343ec065-b47b-453b-8408-2924f797f19a	53222229	53241721	fwd	8423	2966	3644	0.03951	0.355586	0.04	0.557949	-3	left
chr20	57154536	57173756	0ccd62b0-9d44-4bfd-b708-b25b1301ed06	57153707	57196203	rev	19220	4898	11695	0.045959	0.48019	0.02595	0.692617	-3	left
chr20	57229036	57240030	3986e7fe-3727-42c3-9cc5-83240fa48b1c	57229031	57240036	fwd	10994	4019	3444	0	0.344211	0.053867	0.504144	-3	left
chr20	58630919	58639931	ac672e4f-151d-4272-83b1-e40be769e6b3	58624520	58649428	fwd	9012	5601	2224	0	0.446568	0	0.709486	-1	left
chr20	58643337	58653143	a565d214-6dd5-4141-b878-59669b952add	58637592	58659161	rev	9806	3611	3093	0	0.421296	0.005967	0.834129	-3	left
chr20	61617339	61624897	266373d9-76b4-4f66-ad8b-e055593eb345	61617334	61630038	fwd	7558	3455	1338	0.005355	0.472557	0	0.771242	-3	left
chr20	63633003	63642226	1c2fc549-ff9c-4603-b8d1-4fd98c545e7b	63607852	63643651	rev	9223	1292	5160	0.02454	0.312883	0.010223	0.73513	-3	left
chr21	7951292	7955356	d2e01e7a-4153-41cb-b696-213b5bd63568	7939810	7955850	fwd	4064	2110	1269	0	0.377863	0.043578	0.580275	-3	left
chr21	7965837	7987403	33d8deb8-db31-4643-925b-b07c1d575aa5	7965056	8005279	fwd	21566	4154	14579	0.000842	0.531592	0.075613	0.512262	-3	left
chr21	14848256	14854731	bde5ca6f-5618-4d8a-8918-58234d6ee564	14846601	14862107	rev	6475	1637	2753	0.035124	0.621901	0.021531	0.801435	-3	left
chr21	16968241	16981225	74c04a7e-7273-4691-962d-bdd977659401	16968236	16985193	rev	12984	4245	6761	0.003918	0.387931	0.036543	0.737747	-3	left
chr21	17423972	17428517	57f06a64-588d-4fbd-8fca-cb024d319779	17423967	17437792	rev	4545	3242	1015	0	0.366705	0	0.815068	-3	left
chr21	17815509	17822921	f9ee64c6-27ea-4557-9b05-a092118b9511	17815500	17847119	fwd	7412	3456	2840	0.006024	0.279116	0.019976	0.542891	-3	left
chr21	22535417	22546932	6b74acad-b367-440a-8efd-604e8264fdd0	22535409	22547075	rev	11515	2641	7915	0.021546	0.596958	0.030201	0.849664	-3	left
chr21	30943698	30953036	ab492c4a-a38c-4560-9d76-8f519df1499b	30926931	30967363	rev	9338	4264	4697	0.013091	0.561455	0.073171	0.530129	-2	left
chr21	33258477	33272319	79e79a19-441e-4135-8d97-625c1ff2c71b	33258469	33272329	rev	13842	2038	11313	0	0.478	0.064145	0.642195	-3	left
chr21	34305197	34314998	8dde7259-f1e6-4f02-a37b-49a9ceb9a037	34305193	34323213	fwd	9801	1022	6724	0.033195	0.327801	0.030272	0.704977	-3	left
chr21	36503501	36512768	06c89b14-596c-40bb-be3d-a4ddc0adf69a	36503493	36517392	fwd	9267	3352	2626	0	0.790304	0.008559	0.858773	-3	left
chr21	38081374	38086859	2a53218e-958b-4043-bff9-5fd981871e17	38081358	38086866	fwd	5485	2874	2105	0.028747	0.790554	0.09894	0.717314	-3	left
chr21	38144552	38154082	35cff055-d24d-4855-a692-eabe8d693b09	38144544	38154992	fwd	9530	5235	1637	0.000693	0.70527	0.071429	0.691558	-3	left
chr21	41551456	41558544	566bd56b-5c1f-4c65-a757-55e9c9b5ef15	41549147	41558557	fwd	7088	1811	4544	0.087805	0.695122	0.130634	0.659282	-3	left
chr21	42317917	42321474	db88f8c4-e57d-491a-831c-943a690d2586	42302250	42321493	rev	3557	1644	1333	0.080645	0.811828	0.133588	0.71374	-3	left
chr21	43611829	43621144	59646ee1-6278-4f1b-a6e1-b1e41b8fcf38	43611817	43625707	fwd	9315	4290	1830	0.062159	0.715376	0.01084	0.712737	-3	left
chr21	43753039	43768184	287a7b8e-513e-4166-a711-5a88697b0774	43745109	43776004	rev	15145	3541	6937	0	0.673969	0.01304	0.841891	-3	left
chr21	44082134	44087401	bb7275a9-0b3f-441c-93b6-5d21bb676759	44079579	44091278	fwd	5267	1799	3105	0	0.361364	0.026634	0.690073	-3	left
chr21	46011162	46021140	f7ce45aa-ca69-4c8e-a07f-8aec39e1d82f	46011157	46033003	fwd	9978	5551	3354	0.0166	0.504865	0.024436	0.75282	-3	left
chr21	46419592	46434290	23b211c7-85ef-454d-90f1-c2cda115e135	46419580	46436741	fwd	14698	6319	5515	0.004231	0.531735	0.067416	0.689139	-3	left
chr22	18048700	18066891	883b32c2-0dca-4f49-96a5-97deff9de938	18038063	18068428	rev	18191	6852	9003	0	0.439721	0.117071	0.566271	0.37654	left
chr22	20758776	20768958	0cbb1a55-316f-47eb-add1-1465b542d871	20758764	20772138	rev	10182	4726	3488	0.001599	0.811351	0.016892	0.849099	-3	left
chr22	21285133	21296078	ed42daee-b9ee-4f7d-b6bc-5d3e21b117f5	21285122	21301074	rev	10945	7997	2540	0.005088	0.463539	0.003534	0.667845	-3	left
chr22	30809662	30819164	5025db3f-4585-4426-be8e-0cc84f2c99e5	30805724	30832117	fwd	9502	3354	3757	0	0.439548	0	0.853394	-3	left
chr22	34665466	34682849	feb3c945-7e69-42cd-9c7a-ca5da9e97316	34661212	34690600	rev	17383	1298	11748	0	0.223214	0.008371	0.752167	-3	left
chr22	34869067	34877935	b29960cd-2fff-4b53-8fc2-72747b27f933	34868607	34894709	fwd	8868	2755	4086	0.005831	0.574344	0.010686	0.756011	-3	left
chr22	37227660	37237561	510f9fe5-6427-4468-b1bc-dcd75a0c2f32	37222639	37251409	fwd	9901	1827	7430	0	0.335484	0.064356	0.527581	-3	left
chr22	43824953	43840574	da7b0501-26fe-4a3e-b715-d6d1469f8f22	43819639	43840581	fwd	15621	4231	10955	0.010526	0.485526	0.03376	0.520716	-3	left
chr22	49642810	49650568	70d6b50a-675f-4111-9e4b-25247b6308d8	49642800	49657463	rev	7758	2941	3307	0.018571	0.675714	0.01108	0.754848	-3	left
chr22	49691458	49703491	e1d3b3ef-72df-4397-b483-ef9f20d63f9c	49691451	49719790	rev	12033	3419	7188	0	0.818766	0.007851	0.762512	-3	left
chr22	49889833	49896710	2fea21ce-0ebf-4793-a403-101874d48b1d	49880123	49904405	rev	6877	1674	4723	0	0.281843	0.045682	0.603854	0.475991	left
chr3	5855594	5861767	9bda739b-2c9f-46f3-a7ef-31eb4f51695c	5855589	5922900	rev	6173	3328	2511	0.008841	0.394892	0	0.671687	-3	left
chr3	6648745	6661995	8b57eded-9e16-47fb-8e7b-8d9b952dc7fc	6648738	6667167	rev	13250	4609	6794	0.020285	0.486852	0.017887	0.801006	-3	left
chr3	7855563	7863000	eefed0fd-c3f8-447b-811b-31d874c83583	7855559	7869346	fwd	7437	2056	4332	0.001862	0.351955	0.016038	0.656776	-3	left
chr3	8295727	8306473	20b82308-f3c0-41e9-bdbc-128577073c3d	8293881	8313183	fwd	10746	3626	4440	0	0.618947	0.000818	0.78332	-3	left
chr3	8466859	8474773	8104b136-e492-45d2-a190-83f91a836aa4	8466803	8481315	fwd	7914	3934	3563	0	0.786427	0.065521	0.721805	-3	left
chr3	10094925	10100390	4fe5b86b-3f2e-41c8-b721-4bf0f55bf9a2	10094919	10114231	fwd	5465	2769	2279	0	0.752972	0.014041	0.726989	-3	left
chr3	12586374	12595379	82d26e3d-747b-459f-af69-06c91933a225	12586368	12614416	fwd	9005	3746	2274	0.017347	0.630612	0.126065	0.572402	-3	left
chr3	15855585	15864765	d0ee1b32-8077-45ee-a74d-cbb2bf662cb0	15855047	15864769	rev	9180	1125	7690	0.057057	0.798799	0.018701	0.890748	-3	left
chr3	17045727	17055558	9edad2ef-0990-4796-b5f4-aa6072487f11	17045721	17058550	fwd	9831	4876	3584	0.002335	0.829572	0.018066	0.805526	-3	left
chr3	19230305	19236885	fd03e3b6-c14c-48f1-a568-c4dd43cb4fa9	19230299	19236897	fwd	6580	1443	4654	0.006803	0.870748	0.03635	0.847181	-3	left
chr3	20913347	20924875	e807c1ab-1e26-45ae-a79c-3e8b0573275e	20913342	20924982	rev	11528	4767	4235	0.000566	0.775891	0.006079	0.835106	-3	left
chr3	22307183	22324201	5182b4eb-6312-4f6e-b9f3-8657ba5a4778	22307179	22325676	fwd	17018	4082	9048	0.004821	0.365014	0.001527	0.903398	-3	left
chr3	22766853	22776328	ca4b41d2-c557-461b-a9cc-549f35bffcfa	22766849	22778214	fwd	9475	4466	3963	0.048107	0.502366	0.049738	0.686736	-3	left
chr3	25530557	25542359	ca0156a9-add7-4b6c-9501-cd6321d3337f	25522411	25544586	fwd	11802	1951	8165	0	0.567063	0.006686	0.844547	0.227779	left
chr3	30304279	30310443	fa460688-f634-4b1f-98ce-6e990e923935	30304274	30314367	fwd	6164	1128	1882	0	0.310448	0.010776	0.512931	-3	left
chr3	31300125	31305373	7e34fe9f-1a32-4ed5-80b7-e912a867c9ba	31300116	31325013	fwd	5248	2008	2138	0.013566	0.420543	0	0.570662	-3	left
chr3	33605327	33620704	867b7a4e-bae3-439b-9de6-2ac1965ca986	33601222	33625866	fwd	15377	3254	7556	0	0.786492	0.02211	0.840626	-3	left
chr3	38881791	38891738	3edbb6cd-bf44-481d-bbc3-8318c3a83aae	38878989	38893019	rev	9947	3503	5630	0	0.541241	0.01602	0.773876	-3	left
chr3	40204031	40212718	93210403-c436-4383-b80a-355f221aceb0	40201357	40251836	fwd	8687	2763	5324	0	0.302857	0.00944	0.610447	-3	left
chr3	52911504	52923635	36ff066b-c066-4d6b-8c7c-9bf14bd88a35	52911494	52924588	rev	12131	5988	5673	0.012834	0.503209	0.060356	0.656925	-3	left
chr3	54243424	54252297	9afa5c6c-6387-4221-a300-0264cb4e7287	54223437	54255321	rev	8873	4721	3418	0.045045	0.630631	0.10245	0.553452	-1	left
chr3	56767253	56780984	8d3c6466-f86d-4b27-9bfa-7c59bc3cd917	56763095	56780989	fwd	13731	3826	9596	0.02	0.693043	0.036434	0.825118	-3	left
chr3	57340913	57354380	a39481c0-d986-4a21-8329-f009d53389c5	57340252	57359862	fwd	13467	6014	6930	0.106267	0.512262	0.013897	0.786103	-3	left
chr3	60414555	60426846	066b468b-3dc5-47d3-9e64-c37ef23b0312	60412474	60443813	fwd	12291	3555	7387	0	0.808511	0.077783	0.594099	-3	left
chr3	60958088	60968674	90c84c74-cabc-4a9f-bbc6-6e332f4fc2ca	60951682	60969875	fwd	10586	7965	1291	0.017624	0.689813	0.085	0.6725	-3	left
chr3	62362752	62375765	73fd1c9b-7099-436c-af43-1f55b87b3635	62362748	62375779	fwd	13013	4881	4692	0.003165	0.484177	0.022883	0.736079	-3	left
chr3	62495045	62504672	67547777-94c5-46a0-9628-b76141515242	62495041	62517143	fwd	9627	4396	4783	0	0.418658	0.013523	0.685409	-3	left
chr3	71164326	71185281	8c80a661-61b0-456c-8e41-5308fedb5f86	71150888	71200541	rev	20955	4719	12963	0.001452	0.755991	0.016406	0.780208	0.125654	left
chr3	74412564	74422133	f7d7f69f-417d-4cc8-a261-aaf0c48022e0	74412559	74422137	rev	9569	3692	3956	0.013052	0.604418	0.029336	0.824849	-3	left
chr3	78178603	78187785	1248d965-28d7-49ab-a830-742ea0434481	78178582	78187795	fwd	9182	1178	6338	0	0.737569	0.015306	0.877551	-3	left
chr3	82356193	82373465	6062cc3f-99c8-4804-a884-7c41ca57dad0	82353156	82382194	rev	17272	1651	13164	0.098101	0.781646	0.00818	0.870104	-3	left
chr3	87152029	87155736	4897abd1-3e54-4c69-b37f-75a253999f3f	87145364	87158041	fwd	3707	1545	722	0	0.3125	0	0.477064	-1	left
chr3	88003601	88018786	1fc562cb-c9ec-4803-b3ec-7c2379e6255a	88002929	88018793	rev	15185	1564	11181	0.004608	0.859447	0.018028	0.885472	-3	left
chr3	89310720	89325075	5e6436ba-101b-4d43-8ab2-c38f6565096a	89310194	89325080	rev	14355	2896	6638	0.045561	0.787383	0.00853	0.943302	-3	left
chr3	89641435	89648543	e1cd0fbe-84bc-47d0-a4c8-8c76902ac433	89641429	89654098	fwd	7108	3455	2556	0.002294	0.603976	0.015101	0.622483	-3	left
chr3	98580123	98590046	7e95b5e4-1b0b-465f-82cd-1d2711730f9a	98580119	98590056	fwd	9923	3059	4920	0.042424	0.770909	0.023471	0.843528	-3	left
chr3	99915166	99920445	d1dc8c3f-10fb-4c3a-b16a-70408a9258d6	99915151	99946085	rev	5279	1352	2101	0	0.452555	0.012367	0.681979	-3	left
chr3	100186979	100198731	f4796667-55dc-4cd5-adb2-8f27fa626b46	100186973	100199813	fwd	11752	2601	4617	0	0.765854	0.039199	0.777314	-3	left
