chromosome	fork_start	fork_end	readID	read_start	read_end	strand	fork_length_bp	stall_score	fork_direction
chr1	96732931	96744345	042d4a44-baaf-42f5-9d80-3fbbfe3b30d8	96725175	96744559	rev	11385	-3	right
chr1	98424724	98430334	64b96649-95d2-4715-8a78-4b1c9fa6f20c	98422921	98430340	fwd	5529	-3	right
chr1	113725817	113731472	6060e963-d832-41b0-a6e8-bde1281b1e57	113722164	113731478	rev	5588	-3	right
chr1	143203068	143209322	193bf75f-0e1c-44c6-8fca-408e237b3036	143200062	143221953	fwd	1013	-1	right
chr1	143212230	143220898	2b6ba241-036b-44b3-a456-b022f57bd4da	143212223	143222285	rev	6258	-3	right
chr1	143218702	143223403	1175b148-7b5f-4b1f-8fbe-6319b8ae4dac	143213022	143233430	fwd	2988	-1	right
chr1	143228695	143233425	1175b148-7b5f-4b1f-8fbe-6319b8ae4dac	143213022	143233430	fwd	2920	-3	right
chr1	153590382	153598268	6564ea28-8596-4ad6-816d-eac7a67100af	153585697	153598281	fwd	7879	-3	right
chr1	157204174	157213330	2ca7371f-320c-41a7-80ed-97aea83ea601	157202478	157213335	fwd	9131	-3	right
chr1	163766522	163773450	77d33aea-cfb2-4bc8-a9e1-612a1647a586	163759633	163773492	fwd	6896	-3	right
chr1	172245595	172254087	f90c98c6-bc8f-4c8b-93bf-b78d4267992e	172244450	172254093	fwd	8470	-3	right
chr1	174750688	174759921	f200e264-5b2e-496f-8cd2-5f52b5078502	174746300	174759930	fwd	9218	-3	right
chr1	188192112	188197366	7d125b6c-5626-493b-ab94-999c7ac19e75	188191182	188201250	rev	5191	-3	right
chr1	198718698	198724281	f9a3d4ee-63eb-4f9e-b936-7d020caba97f	198716373	198727319	rev	5574	-3	right
chr1	213434891	213440115	7c736c02-81e8-423f-8126-3637b57ef9de	213429845	213440131	fwd	5159	-3	right
chr1	228984672	228991171	8691d307-4914-4910-a37a-adb74e857e30	228976492	228991186	fwd	6399	-3	right
chr1	233917794	233927963	ea09923d-397d-4b75-ba4c-5bb14eaba788	233913968	233928095	fwd	10167	-3	right
chr1	238380686	238396513	3618b41c-9ac0-45f1-b1f3-e9e0119516e7	238377968	238398392	fwd	15674	-3	right
chr1	246767535	246773109	7cf623f5-c4eb-4702-a322-122e829b2db0	246767528	246773803	rev	5552	-3	right
chr10	12825847	12831402	cc581710-f8eb-496f-a6f5-e27d239d92a7	12824112	12831408	rev	5515	-3	right
chr10	20849434	20859717	2738ac92-4a5d-40c6-89b4-b43badac913b	20849355	20859725	fwd	10287	-3	right
chr10	41857574	41863449	46bb99ca-1810-454a-9c78-d3928aa1e389	41856987	41865926	rev	4802	-3	right
chr10	41874938	41894748	1276f8ab-f5fa-486b-870d-e6298d49cc4f	41868704	41904172	fwd	12373	-1	right
chr10	41885215	41890503	0cda25fd-d6cc-493e-a9a1-08a470c02ae7	41875787	41892301	fwd	4570	-3	right
chr10	41877341	41880536	e090b315-f9b9-460d-bd87-24c93c0092b1	41877294	41891012	fwd	3344	-1	right
chr10	41884119	41889562	73646415-e8d4-43e2-a64e-7166ae0eb237	41878779	41891681	fwd	3760	-3	right
chr10	41884023	41886460	e069bf96-bb9a-4028-94ff-daffb9495af5	41878527	41910681	rev	931	-1	right
chr10	41880810	41885776	b8d7d44c-392a-4af3-950a-fea1595b347f	41880803	41892301	rev	4535	-1	right
chr10	41886471	41890132	44c3c2b3-ac54-494d-bb72-1ef31cbd544a	41881793	41895226	fwd	3465	-1	right
chr10	41892100	41895879	e98f4bff-6f1b-4a3a-98bb-2c964fa11879	41882661	41899912	fwd	619	-3	right
chr10	41884732	41890523	d22d5ffc-1ba1-4f48-9f79-1a8c314d24d4	41883037	41900378	fwd	4348	-1	right
chr10	41885036	41889487	074bcb88-ff8d-492d-97da-fddbee68dc0f	41883842	41900946	fwd	1868	-3	right
chr10	41897797	41910111	8a2a3476-d3ad-41a8-afcb-1d9c05ddf875	41891906	41912860	fwd	5563	-3	right
chr10	41903410	41908168	792adfd2-a9b2-450d-aab3-178d4e5ac9fe	41893512	41916263	fwd	5175	-1	right
chr10	41911481	41914360	792adfd2-a9b2-450d-aab3-178d4e5ac9fe	41893512	41916263	fwd	3175	-3	right
chr10	41900584	41907520	e1412143-b261-435b-a2fb-3e5179617e03	41895963	41909743	fwd	2872	-3	right
chr10	55906385	55910142	9af2a3e8-f98d-4594-986c-15a0737d61cd	55906381	55921498	fwd	3695	-1	right
chr10	60021818	60028075	10909c6b-8bb3-4cff-a4d1-7f6e52a2b736	60021010	60029153	rev	6226	-3	right
chr10	60668666	60671729	2dd31739-3f26-4865-bbb9-66a862ac3995	60665081	60671738	rev	3041	-3	right
chr10	87177600	87182704	a48dff33-660c-43a8-8aca-854bbdfde361	87168368	87182710	rev	5083	-3	right
chr10	98435813	98440180	9c065cda-8de8-44fe-9e41-6b8334df76cd	98433866	98443989	rev	4363	-3	right
chr10	111275108	111280664	d03ca7ed-36f3-4986-8ddd-80e595ab0bcc	111268971	111280672	fwd	5545	-3	right
chr10	123189012	123198304	c1e0b4d6-bb59-4d2d-97e6-cfbff8f57a50	123185060	123198311	fwd	9263	-3	right
chr10	129591244	129603869	46f30fef-7ca5-4764-9d97-6f838775afd3	129591239	129614613	fwd	12562	0.69418	right
chr10	132770040	132774272	cf29c598-02eb-4760-a05f-bcda4eac9244	132756014	132774280	fwd	5243	-3	right
chr11	44057517	44060980	ed1de73a-b2e1-4cca-8acc-9f8b7095a0c8	44052882	44061377	rev	3477	-3	right
chr11	50326917	50334320	3331efc1-a118-4980-884d-84e9ca050d3a	50326909	50337553	rev	7427	-3	right
chr11	66478092	66489332	ea9ad8e5-eee3-48a2-8844-72b949c0ee67	66474703	66489363	fwd	11233	-3	right
chr11	100801862	100809858	464d8392-4d9b-4848-bed4-a12138dea7aa	100800283	100809864	fwd	7975	-3	right
chr11	111128961	111134847	695e1acc-ffa8-49e9-b7c2-9baf73eeec2c	111127623	111134858	fwd	5860	-3	right
chr11	131212786	131223495	49927feb-e1f1-41ad-8be7-4a1264a9e9e3	131210148	131223504	rev	10626	-3	right
chr12	13521425	13525141	d3966d02-556c-46e9-8199-e4f8429c330a	13515075	13527838	fwd	3715	-3	right
chr12	26839087	26847781	96028461-421b-4964-bc0a-88a9203e796d	26839044	26847787	rev	8673	-3	right
chr12	43806214	43812205	4250489a-2a03-4a15-b33a-d3991a5b7233	43803240	43814711	fwd	5979	-3	right
chr12	52349671	52354311	42b75f10-0b95-4d4e-bb69-e94d313a5a18	52343827	52354323	rev	4619	-3	right
chr12	80417110	80427171	a5ab7c90-ec84-4683-b373-c6edd44c661b	80414654	80427179	rev	10092	-3	right
chr13	37405952	37416501	a9debbf4-d3b7-431c-8929-628dc294a533	37405874	37416510	fwd	10482	-3	right
chr13	60771455	60780851	4586351a-f3c5-429c-862f-bba1f17d80b7	60771450	60780855	rev	9464	-3	right
chr13	82829953	82836710	6f63321e-9292-4172-bd84-5db5978fa5cc	82827221	82836721	fwd	6778	-3	right
chr14	42227863	42237297	2990ab42-5bb2-4f7e-b751-9dd3996393a0	42222362	42237305	fwd	9320	-3	right
chr14	52325534	52333624	e1cef370-492d-43ea-855a-f7b2f9fc3a73	52324568	52335679	rev	8060	-3	right
chr14	59178655	59187052	f2b079ba-d6d1-43aa-9bfa-3a79abbdd6ff	59176771	59187059	fwd	8411	-3	right
chr14	99988116	99992396	7e5aeca6-56f2-4e28-a28a-2c1f0e4e80f3	99983373	99992406	rev	4245	-3	right
chr15	35272113	35278876	811109bf-1c4b-402c-8f65-58882665e0d2	35272105	35290838	rev	6744	-3	right
chr15	43381662	43388493	9c9b9b4e-ec23-46b6-834a-bf7441856239	43381658	43388503	fwd	6784	-3	right
chr15	55756226	55764617	bcb18a6d-26a3-44f5-b80a-e42499eae1d5	55756222	55764635	fwd	8352	-3	right
chr15	71269511	71281339	37c6eb16-b112-40ce-98fb-c3704403def0	71268572	71281390	fwd	11808	-3	right
chr15	72584968	72590649	6ead605c-7b3d-4531-aa92-251f08230577	72582996	72590660	rev	5654	-3	right
chr15	78664332	78676168	7a0fb5fa-af98-415a-9ab8-7989a8822af2	78659427	78676181	fwd	11797	-3	right
chr15	79496220	79503273	41ab24fe-2332-4f73-a501-318afb38cd2d	79490266	79503279	fwd	7014	-3	right
chr16	21716905	21726245	769a7437-0698-4ce4-b7ec-90c763e57bfa	21701393	21731448	rev	9347	-3	right
chr16	46384945	46389339	dedaee74-ebc4-44fa-b1ca-96c4f33d9654	46383095	46405953	fwd	4362	-1	right
chr16	46383412	46391951	c3d770d0-2e5e-46e3-b112-54e4642c5ca8	46383407	46392500	rev	7885	-3	right
chr16	46388208	46397299	d7e49fb9-67ca-462d-bbd3-a0c189d02133	46384115	46401327	fwd	3903	-3	right
chr16	46388350	46394211	9905319c-c85e-4c1a-9915-7a70f2611935	46384158	46400636	fwd	2850	-3	right
chr16	46387718	46396248	75474515-1f22-4d50-9974-6fcf4abc68aa	46385624	46400636	rev	4354	-1	right
chr16	46389451	46397299	3bf6c3f4-01db-47e1-acf5-87a0b33d40fa	46386469	46400682	fwd	3029	-3	right
chr16	46387309	46396612	cc937f93-59bf-4313-abd2-74bf6ec27c68	46387304	46403452	rev	4800	-1	right
chr16	46387397	46392675	d0a6557a-4255-4494-baa3-3994a8cbd40a	46387385	46401758	rev	3756	-1	right
chr16	46388587	46394254	ee6af0d2-e9cf-4c09-a801-2bf29096a074	46387648	46404819	rev	2632	-3	right
chr16	46393249	46398495	b5ddc150-8a3f-4777-a4fb-c44d74ee18e3	46388787	46401042	fwd	2264	-3	right
chr16	75651710	75656334	341a089d-6edc-48dc-85e4-fe57aed11be6	75651701	75660170	rev	4604	-3	right
chr16	83925078	83930609	bde318ea-562b-4a73-ba93-101e49c576ef	83915128	83939760	fwd	5542	-3	right
chr17	5299328	5309792	d65fd61e-e103-4def-8e6c-5b6599a45a5e	5299314	5309801	rev	10436	-3	right
chr17	45987006	45990441	ba3777e4-df9c-467f-9327-86a688c38134	45980773	45990446	fwd	3434	-3	right
chr17	63174896	63185332	67c2a630-b65d-434a-9053-b0a4e1d83544	63173511	63185341	fwd	10369	-3	right
chr17	78683787	78688812	87f64cc0-1a87-4c29-94e5-c6d6021fd48f	78681872	78688816	rev	5027	-3	right
chr18	5602380	5607815	bbfa718d-58da-4462-81ac-7c8a5f571a19	5599781	5611957	fwd	5425	-3	right
chr18	6215457	6222080	c2a57df3-e65a-4706-8e81-477d2c66f4b0	6212187	6222088	fwd	6608	-3	right
chr18	6650944	6655030	362d427a-6716-4cd4-83ba-e31378e15571	6639322	6655041	fwd	4076	-3	right
chr18	8743520	8752808	51228dcb-deed-4c38-964d-2a3ef7f7cd48	8741384	8752817	rev	9256	-3	right
chr18	39630812	39636011	1b09f00c-43a1-4844-968d-4beaef9aeb78	39626355	39636019	rev	5168	-3	right
chr18	56194153	56204967	ae2bebc2-aa02-4db9-b417-6a27616c7531	56194014	56204973	rev	10750	-3	right
chr19	3376714	3385811	080a8fce-89b1-495c-a91d-ac32feaa4702	3376705	3386543	fwd	9085	-3	right
chr19	17347186	17351288	b20edb31-9573-430f-886f-795fcad7f0bd	17346207	17353384	rev	4149	-3	right
chr19	24092066	24098660	7b7c55e6-e12b-44dc-b288-b86206baa3f7	24092058	24099778	fwd	6551	-3	right
chr19	49535389	49540072	773869cf-09d2-4981-af9a-0bb47c5fcd07	49525882	49540084	fwd	4651	-3	right
chr2	7729785	7738034	33bc3275-f1d7-4f32-9e85-f02c47b2b35e	7729540	7743505	rev	8200	-3	right
chr2	18601263	18607213	36636865-7960-4e96-8f25-662ca4b9ad2d	18599740	18607220	fwd	5962	-3	right
chr2	21151413	21156813	d7ac2018-0820-4276-9f77-3200f36c54d3	21142807	21164345	rev	5392	-3	right
chr2	22656729	22667599	1e26236b-e894-4ec9-abdb-8d76b402d264	22653650	22667830	fwd	10859	-3	right
chr2	24604099	24615221	aedd90d6-bdd7-4d21-a204-a8a7a156f210	24602724	24615226	rev	11059	-3	right
chr2	69464905	69473549	883b63d3-e36b-4eb6-8146-908ee6783537	69464899	69473554	fwd	8614	-3	right
chr2	89831953	89839704	901c9d25-cb60-4fd9-8716-7ca2e4d32f7c	89831946	89843756	fwd	7776	-3	right
chr2	126439909	126446386	70ee0bfe-393b-4738-a4c2-46bf1f27d6d9	126439899	126447090	fwd	6435	-3	right
chr2	132591780	132602277	f0ec5ca8-bac6-4dcd-b41e-b826cce93847	132591740	132603718	rev	10485	-3	right
chr2	164610512	164618889	d8516cbc-9aff-40ad-9ef7-a2e7e4b66071	164607437	164619626	fwd	8385	-3	right
chr2	178408272	178410715	5d0b14cc-459b-440f-b93f-2fb60e26bb12	178402984	178413689	fwd	2451	-3	right
chr2	187491178	187502431	37a55fa2-0f8a-4356-b353-019cf8b214d8	187489674	187502438	fwd	11231	-3	right
chr2	192780604	192789411	34aa6a3d-1b48-4d7b-bb8c-10e225704d64	192775979	192789531	fwd	8837	-3	right
chr2	215946534	215957503	7f672291-151e-4649-a7ac-c5ddac239cfa	215946196	215957523	fwd	10953	-3	right
chr2	226700507	226708729	b4e64599-cc99-4875-acc8-c5a4ad1eac50	226700500	226708733	rev	8225	-3	right
chr2	231017957	231021130	6694c13d-96ac-4b41-8da5-92e0ce98dda1	231013118	231021138	fwd	3168	-3	right
chr20	11129505	11139612	c3b5a2e2-5605-4f91-8cd2-101f93fcfddb	11129497	11139786	fwd	10071	-3	right
chr20	13703803	13714591	9c3cff24-971c-4c8d-8214-4b6bea190184	13694393	13717325	rev	10756	-3	right
chr20	31063412	31068592	0ee802b6-c9a8-43c6-92f3-14992ebc6d44	31055289	31068598	fwd	6208	-3	right
chr20	31060677	31067538	733c9c35-3438-4055-bad8-754c12a0e631	31056967	31071474	fwd	6009	-3	right
chr20	31063812	31068028	b80d9651-a291-4c2b-af4a-5f12f5eabf2c	31062709	31071997	fwd	2504	-3	right
chr20	31066284	31069870	d34b4690-21f8-4bba-a863-8b67b263e57c	31063974	31076455	rev	2006	-1	right
chr20	35788290	35796336	f09b651c-78e7-492b-83fb-59670be980b7	35782800	35796341	fwd	7981	-3	right
chr20	42031666	42035067	fadd3513-29c3-41ba-ac03-e3cddab11b8f	42023835	42035072	rev	3388	-3	right
chr20	45866799	45873824	8404b65f-39dc-4dd3-8107-35c942ad6c9d	45864276	45873828	rev	7037	-3	right
chr20	60533337	60540553	0d333854-2492-4915-9fde-7c2a9be01520	60531552	60540557	rev	7202	-3	right
chr21	10656666	10660056	925e7a09-4810-495d-af30-8a649f1a46cf	10656498	10672306	rev	3331	-3	right
chr21	14131737	14142609	c22fc3e5-bc04-48c8-8f22-52a38a2252d7	14131332	14142613	rev	10799	-3	right
chr21	16753937	16760411	9c922d3d-1cdd-420d-a691-7a18e8b2658a	16753243	16765176	rev	6478	-3	right
chr22	10707718	10714364	9f101ffd-d1a9-4c89-87bf-a205bfc07bd9	10707713	10721203	fwd	6577	-1	right
chr22	19188866	19196451	e6b3d2ae-c957-49b6-a61f-bc6ac5d95bf0	19186796	19196458	fwd	7549	-3	right
chr22	19769221	19774685	f1d01f16-9686-421f-b55f-209de81d5a21	19763950	19774691	rev	5440	-3	right
chr3	14436733	14444633	b3795908-6d71-4e6b-bc75-e769afa2222f	14433297	14444643	rev	7865	-3	right
chr3	24621304	24625160	5eedf4ab-3369-453b-a3be-4685c942be1f	24620105	24625167	fwd	3833	-3	right
chr3	30802916	30812164	b4d74482-6e6a-4395-b120-83e4929d5b9c	30798731	30812545	fwd	9198	-3	right
chr3	35419241	35425807	28a8beea-54bf-41fa-929e-f094f958a2ea	35419233	35427432	rev	6546	-3	right
chr3	39684053	39687593	5d2a50a5-13dc-47c5-a55b-410e375642fa	39678254	39687599	rev	3515	-3	right
chr3	53293865	53301447	6be7721a-a0e9-47d6-8995-4e5f8ea93567	53287771	53301602	rev	7586	-3	right
chr3	78556123	78567487	8e01a479-4612-4146-bb34-34fdf6de396e	78554930	78570027	fwd	11337	-3	right
chr3	84384105	84396235	7654f9fa-8f1f-4c63-9eb0-f73640e64d6e	84381443	84396245	fwd	12107	-3	right
chr3	100620191	100624827	7cdf358e-e12c-478c-ba67-f6c52fe8a85d	100612980	100624832	fwd	4606	-3	right
chr3	118003693	118008303	396c6b0b-135c-4d70-8dbb-471b94d9182d	118001477	118008312	fwd	4609	-3	right
chr3	131212050	131217454	d54e22b2-6682-4ae1-bddc-a96c8da27762	131207979	131217459	fwd	5392	-3	right
chr3	151185405	151189792	1d03add8-06a1-4f82-a454-31c61e39269b	151168983	151189799	rev	4365	-3	right
chr3	153325219	153335581	f9529ea0-9961-4b94-9a80-d567e51546df	153313738	153335590	fwd	10328	-3	right
chr3	154753017	154766743	3dae7a50-d07d-4310-9ac4-26ad679bc85c	154753012	154766809	rev	13696	-3	right
chr3	159887923	159893894	edac4f66-b1b3-4ef4-8168-5cdc0f6ede35	159885981	159894500	rev	5925	-3	right
chr3	160175881	160181042	b374f379-9464-4e8d-99fd-33faf45c8182	160171098	160181112	fwd	5161	-3	right
chr3	166258274	166263907	4465afbd-5e70-46a4-b942-4027ae693cab	166257039	166268638	fwd	5524	-3	right
chr3	175611932	175619744	81e91fbd-fdfe-4c82-8d88-d299828e216e	175605166	175619757	fwd	7765	-3	right
chr3	182855262	182876461	99a35cd7-3326-4344-b5ca-964ff7d95bce	182855251	182876644	fwd	21127	-3	right
chr3	186031835	186037174	1cc2e156-3daf-4e9b-b5ae-b37d768775ea	186031830	186040189	rev	5416	-3	right
chr3	188973140	188982632	1f25cf5e-dffb-4a04-a33a-66000250f856	188970382	188983279	fwd	9406	-3	right
chr3	189941059	189948196	f92309e2-1b1a-4cc2-ba0a-ccb5b8dac268	189941055	189948202	fwd	7125	-3	right
chr4	1406720	1411289	b9392224-b8ed-4b5d-a37f-cd8c3dcbf9ed	1403451	1411294	fwd	4567	-3	right
chr4	25702828	25713354	e76aeafa-e6e5-47c2-aeeb-9b03efc07b20	25702822	25713358	rev	10522	-3	right
chr4	35834987	35838135	3c99e7ac-c5f9-4c01-a8ee-b60e5fd5f5dd	35832192	35838142	fwd	3144	-3	right
chr4	45121951	45135958	a39c40de-d146-4698-acc4-b7069ff67223	45121934	45135963	fwd	13976	-3	right
chr4	49095291	49102885	6f86403d-ed0d-4d9e-aac9-730b3979504d	49091231	49104211	rev	8032	-3	right
chr4	49096313	49102456	748e28e9-dba2-4504-835b-0a1b0cbe9063	49091580	49102933	fwd	6068	-3	right
chr4	49104736	49111372	723e2090-b131-4302-8692-118868d60bbd	49099116	49112137	rev	5912	-3	right
chr4	49106310	49111472	7f810679-4681-4471-a3fa-78b2c0c28e02	49106305	49114033	rev	5500	-3	right
chr4	49150625	49152527	d51541e7-3790-4277-a351-393f1ec2a5c5	49143801	49156884	rev	1502	-1	right
chr4	49151374	49153998	d08c3943-301d-44ad-ab11-be946ba595d7	49147652	49166764	fwd	2857	-1	right
chr4	49631972	49639945	c96d0768-ce36-4a01-a29b-069c4458a1e1	49631297	49655135	fwd	7986	-3	right
chr4	49639406	49642861	123441ea-8b48-4ea9-b39d-7a0dd3b86fed	49634968	49649043	fwd	573	-3	right
chr4	67983024	67995870	af1fced0-056b-44c4-b550-c7e0e0be7204	67978903	67997203	fwd	12792	-3	right
chr4	102028286	102033948	6ad2b8ab-2952-4171-b631-aff89aae5b4e	102026438	102033953	rev	5629	-3	right
chr4	115095469	115104377	294916d4-8e4a-4fb9-9bf2-200ce6c33eae	115093477	115104383	rev	8787	-3	right
chr4	146643401	146657411	51f2e6bf-5e43-4dde-bd22-f42b81ad8d6b	146643397	146659142	fwd	13952	-3	right
chr4	187315506	187319430	52a22c28-f0bc-4640-857f-919d2df3bd3c	187312614	187319437	fwd	3904	-3	right
chr5	7964496	7971986	d44d7c46-1a97-4492-909b-f5e18784aead	7964490	7972089	rev	7475	-3	right
chr5	21811168	21817004	8c01152f-6ea8-44ab-ac85-3af48dbbbd5b	21808136	21817012	fwd	5753	-3	right
chr5	27880472	27886498	d2c24f64-a5b4-4bde-9999-1000b59fdbac	27879215	27886505	fwd	6008	-3	right
chr5	44424915	44440532	4280ca76-5f3b-466b-85b4-d6f261f7daab	44424824	44441894	fwd	15566	-3	right
chr5	80853492	80863799	970ec156-4fcc-4004-bfc4-9a78e54580eb	80852538	80864606	fwd	10237	-3	right
chr5	161593155	161602276	9cb2a2b7-af8b-4ddd-8dc8-cd00b8839dad	161589701	161604140	rev	9088	-3	right
chr5	173169025	173181213	5e792145-bf56-472e-9fa5-f759dc702a01	173169002	173182304	fwd	12131	-3	right
chr5	173190451	173198630	eb760fe6-419e-40b0-9675-e94d33ac708e	173186148	173198635	fwd	8212	-3	right
chr5	176342764	176348123	75b8dd85-cd15-46bf-811e-73fd206d43f9	176336320	176348129	fwd	5357	-3	right
chr5	180525331	180530969	9a58a825-8f7e-4497-a1f1-62019fe81629	180523574	180530982	fwd	5586	-3	right
chr6	13825681	13828931	38a1b098-3ba1-43df-9217-5f7ce1090a99	13812869	13829451	fwd	3244	-3	right
chr6	46774843	46783066	3b4e2994-19b8-4c45-8a9c-77bbaa53dcf0	46774833	46783075	rev	8187	-3	right
chr6	54549904	54557471	f793795d-0a58-45ae-b35b-b59bee910a01	54543522	54558222	fwd	7562	-3	right
chr6	79716154	79720507	3e0d70fe-bd0e-4d56-87ea-d05258415ab2	79711357	79720516	fwd	4324	-3	right
chr6	90804371	90814151	f8d07dfc-39b5-42fd-8b5d-d2bb60111bc4	90797651	90814156	fwd	9762	-3	right
chr6	136517448	136529006	fe4cae3e-4ce8-41ad-917e-ed2e6efe9925	136515535	136531526	rev	11449	-3	right
chr6	141006331	141012381	427b3670-4514-4169-8655-1d2c036e36a4	141006326	141015298	rev	6011	-3	right
chr6	155421677	155429543	fd0a708e-a2ab-4c47-9411-3ccf97e023cd	155417171	155429553	fwd	7762	-3	right
chr6	155756173	155764471	c81fe245-de98-4009-9fab-d89e41eb6f3b	155752925	155764520	rev	8241	-3	right
chr7	3217399	3226690	dec1adc0-2f2e-4e0a-ab9f-8165448ba375	3213788	3226694	rev	9463	-3	right
chr7	35823643	35830893	5f1ebea1-3a3f-4f34-a5a3-77c20b3a4dfd	35822233	35830898	fwd	7202	-3	right
chr7	39819040	39823708	d03edc38-1bcd-4b26-9e16-314107071eca	39816827	39823714	fwd	4631	-3	right
chr7	57590799	57605571	88d7fdae-9506-4f24-80db-8040748ddf56	57589922	57605577	fwd	14689	-3	right
chr7	98581297	98587984	5d75294f-caba-4ce1-9264-e2ed6fb4a875	98581292	98589372	rev	6627	-3	right
chr7	102384643	102391106	139095d4-3cc8-4365-af62-ad3b95b0dee2	102381687	102393205	fwd	6449	-3	right
chr8	40969122	40977231	e7f349da-3001-437c-baac-70719a418d2c	40969117	40977239	fwd	8140	-3	right
chr8	49046036	49050076	eef0f949-f0c2-4fc3-9ed7-5a88b8a27371	49043578	49051648	rev	4030	-3	right
chr8	58922665	58926203	8d2ee18e-fec3-4b1e-950c-dff02c639020	58920520	58926208	rev	3523	-3	right
chr8	61183777	61190290	c20b4898-522e-4c9c-9ee5-693b2c2af654	61178403	61194656	fwd	6486	-3	right
chr8	68590001	68601382	adf303f8-6f7f-4b1a-aa39-731b3a0d3943	68587799	68601974	fwd	11353	-3	right
chr8	79467376	79473931	41f392a7-e20a-4f95-ad48-bf2a5db0a650	79467371	79477804	fwd	6502	-3	right
chr8	96806317	96816060	6f5a68ce-66fd-4ca9-9826-0e6d87239d7d	96806313	96817128	fwd	9664	-3	right
chr8	103406634	103413386	a1715d6b-3dfa-4453-b9fd-6d44c915a31b	103406628	103413395	rev	6714	-3	right
chr8	105524586	105529974	01021746-afcf-4d98-b161-f5c5fe1b749d	105520030	105529991	rev	5375	-3	right
chr9	5891083	5894915	58295669-d14f-4a31-9a1d-010bbfe1e2db	5882846	5894920	rev	3817	-3	right
chr9	17202157	17209311	8fbf27d5-bda0-41a7-be89-1eb525954ab6	17198122	17209321	fwd	7115	-3	right
chr9	28817025	28826053	56ba7d3d-b0f4-4a96-926a-36427053e07f	28813036	28826356	rev	8930	-3	right
chr9	70486465	70491248	cab5c077-2f03-4b3e-bf9a-bcebd6164902	70480218	70491372	rev	4762	-3	right
chr9	90508253	90517575	661dcca8-58b6-408e-bafd-0e9eb7eb9cad	90501181	90518457	rev	9304	-3	right
chr9	120403404	120408993	771f84ae-c5bd-49ec-bedb-aa25bf859d3d	120397757	120408998	rev	5520	-3	right
chr9	129046540	129052695	1e543763-9bd1-4b75-aa10-8f1c16fc25b4	129044146	129052972	fwd	6133	-3	right
chrX	38839318	38842953	c805ccfa-17a7-4478-bdba-f06284f68c8e	38836324	38848082	rev	3599	-3	right
chrX	51004229	51013018	6fe43130-61f9-40d5-85c6-2e47b4d66b7b	50997455	51013027	rev	8731	-3	right
chrX	53797752	53807119	6eba1beb-df56-4579-b549-ff07b6bc71a5	53788325	53808000	rev	9364	-3	right
chrX	56391917	56403277	6efd07ed-f134-4d48-b214-a15f5f2a73d9	56391908	56403281	rev	11236	-3	right
chrX	109170099	109173505	d688fc69-d012-426b-9c09-287c6770d163	109163054	109173510	fwd	3398	-3	right
chrX	112175453	112182236	bce746fc-32c4-479d-ae8f-5386990675bd	112175097	112184193	rev	6735	-3	right
chrX	125749241	125761130	40959b7a-4bb9-4bee-b040-249a43b79ca5	125746546	125761137	rev	11796	-3	right
