chromosome	fork_start	fork_end	readID	read_start	read_end	strand	fork_length_bp	stall_score	fork_direction
chr13	87887103	87894930	f2df1d86-5e49-40c7-8708-cc2070217239	87871544	87902315	fwd	7795	-1	left
chr13	91282338	91291407	b4b2e08c-721c-4ba5-90b4-94d5a081434c	91282333	91291413	rev	9058	-3	left
chr13	92714558	92721284	e4da96ab-57a4-4e63-b40e-710a4b42c183	92714551	92732515	rev	6730	-3	left
chr13	94294371	94302608	f88d362f-ffb1-405f-ac44-8f38fffddb37	94292437	94306062	rev	8197	-3	left
chr13	106927565	106941342	f22fce4e-d39b-4acb-8621-a451ee06184f	106927559	106942422	rev	13720	-3	left
chr13	108144101	108159606	b4dad7bc-8c7b-465f-b644-6c995b656d20	108143007	108159612	rev	15556	-3	left
chr14	20558899	20564379	8d886e25-4297-4fcd-aeca-4dfcf9c7b5c7	20558894	20571006	rev	5456	-3	left
chr14	22590118	22600798	03a1f6e3-be0c-4ed5-9524-234e05d72ef2	22584316	22632755	rev	10567	-3	left
chr14	22644281	22651096	51911ac5-299f-4e05-bfa1-11406eaec578	22644277	22654361	fwd	6748	-3	left
chr14	26235442	26240970	204ba9d5-e055-43fc-b06b-6c2bc0111f2f	26235434	26241230	fwd	5498	-3	left
chr14	26609356	26618459	20342d1e-0c7e-41f2-91bc-b749cf51a868	26607944	26623521	rev	9071	-3	left
chr14	30756278	30763521	6f9dea3f-ab00-43c7-bbc0-67b53a76a417	30756262	30764875	fwd	7265	-3	left
chr14	31005004	31008595	036b4617-4751-44e3-9029-9598ac4f3732	30998044	31008600	rev	3557	-3	left
chr14	32791795	32796567	c431d96a-b0ae-46b9-926f-65edf8016f11	32789491	32798839	fwd	4764	-3	left
chr14	34270689	34278416	0b5fb633-3a1d-4c8c-b526-e8177b974f67	34258359	34279738	rev	7666	0.08619	left
chr14	37642580	37648642	a27ac3be-d417-41d5-aac0-c15f93826f40	37642573	37652851	rev	6017	-3	left
chr14	38838025	38850066	7901fe3f-0a0f-4af0-95e1-bc5f261066d1	38831789	38868767	rev	11976	-3	left
chr14	42801068	42814622	535361db-62f6-4da6-a3db-f96e88577d53	42798612	42830796	fwd	13475	-3	left
chr14	48697475	48703341	0abc5f0a-1cc6-486c-a037-6d8309ad2623	48695998	48707665	fwd	5860	-3	left
chr14	55998941	56004867	2420804d-aeae-4235-b71e-7ae8e173818e	55998934	56013759	rev	5897	-3	left
chr14	57013658	57022497	d6f99231-130c-42bb-93e0-80ecb29bbc20	57013550	57027052	rev	8784	-3	left
chr14	64134340	64141001	a1f0b8d7-4a13-4a9b-9a0e-a04a0d9bd412	64134332	64143713	rev	6624	-3	left
chr14	65837899	65841157	98306b5c-54d7-4a9c-ba9c-3a2ab66e7d08	65827096	65842385	rev	3247	-3	left
chr14	80559391	80568492	bb3777b0-47d6-43db-bcf6-7cb782ecdf04	80559386	80568501	fwd	9080	-3	left
chr14	89238749	89245470	d51d6c43-1a6f-4137-8371-2039c7e9a0b9	89238742	89248406	rev	6663	-3	left
chr14	102873170	102885131	7fde0dc9-8be5-4b6b-9497-b57a31bc178c	102870836	102888293	fwd	11931	-3	left
chr15	23837068	23842541	f1c1b89a-8b1e-44e2-b77a-86bf9277f0a0	23837063	23850013	rev	5443	-3	left
chr15	39363690	39371489	75ac9eee-962c-405e-b4d8-ad75bd9fd39a	39361939	39373294	fwd	7774	-3	left
chr15	42411978	42419182	180d96ae-fb23-4a5a-bb7d-04cf5cb662de	42411973	42420172	rev	7168	-3	left
chr15	44311344	44316255	ca14080d-4e18-4bf9-ac68-e40fb84270a6	44309880	44319165	fwd	4847	-3	left
chr15	49223988	49234253	d43edd9c-3a61-4563-81b6-df354525809c	49223983	49234257	rev	10265	-3	left
chr15	50360003	50364026	911572e5-a290-46a9-bd18-0b169a01d958	50359288	50369497	rev	3997	-3	left
chr15	51963433	51973244	2cf73812-61fb-4867-9de9-1750b94bfcbb	51963428	51973248	rev	9773	-3	left
chr15	58916147	58924095	7dee636d-aebe-4f6e-807c-9150b252483f	58912444	58932391	fwd	7928	-3	left
chr15	59254082	59262442	b942f66f-7c3d-4982-9e08-1d7a56c06f9a	59254076	59262447	fwd	8312	-3	left
chr15	61048063	61059832	e26bc180-2f43-4c50-bd8e-9911f8f443c5	61048058	61059838	rev	11766	-3	left
chr15	61372373	61377877	14ecc597-6afa-4680-b150-1f49ec292a78	61371986	61386942	fwd	5470	-3	left
chr15	65642353	65647160	11a47da4-b60b-45c6-9844-413842f69262	65642335	65649702	rev	4816	-3	left
chr15	67406725	67412758	3f77362b-71e1-4ece-b547-321ebe03c4bd	67404372	67414309	rev	5972	-3	left
chr15	74407741	74415401	52707d5e-ae69-4e40-bed5-256a139e73fe	74407734	74416488	rev	7637	-3	left
chr15	75269286	75275143	3436f292-7d99-4313-8166-9b21aeed28cb	75269279	75277820	rev	5855	-3	left
chr15	82793014	82797893	ebda5dbb-06ed-4e19-9f25-4fd7eb2eeec4	82789002	82807741	rev	4850	-3	left
chr15	87795656	87801730	55e70d66-0e5f-49e5-aa6a-224de9f433bb	87791395	87803829	fwd	6060	-3	left
chr15	89007508	89014278	222609a2-3df4-4553-90d4-8a59d775b1f9	88999635	89018627	fwd	6772	-3	left
chr15	90696674	90706245	7d07183d-4e0c-48d4-a9ec-6019e39ab67d	90696666	90709167	rev	9510	-3	left
chr15	90722257	90733870	ec6e6aba-de56-4031-8f5a-4d9714bc4443	90722246	90736191	fwd	11587	-3	left
chr15	94412909	94419412	f8ff0a22-a943-4f4e-8457-d4f2cce7c1a2	94412903	94428271	rev	6454	-3	left
chr15	95617648	95624246	1e34d56b-2573-4274-9a60-1b44b39c03f7	95617644	95632743	fwd	6574	-3	left
chr16	7500132	7506053	94233342-c606-4594-83eb-9824c8c35c80	7500126	7515054	fwd	5828	-3	left
chr16	21948091	21953926	a99ad6ea-9dad-4e91-b1bd-9cc868730a04	21947941	21962939	fwd	5810	-3	left
chr16	23353505	23358661	155fc1a2-a2f3-4bba-b97a-d1b12cee9ae6	23351259	23361338	fwd	5102	-3	left
chr16	27964877	27973762	7eb9f492-aa34-4442-875f-8fe20adec02f	27964868	27976543	fwd	8919	-3	left
chr16	29720115	29730594	42f45d22-216c-41a0-95c4-d7bdfbaa4f7c	29720109	29730598	rev	10473	-3	left
chr16	30072139	30080666	1411a736-2cf3-45d5-86bf-4b0aaf3c28b0	30069092	30085244	fwd	8494	-3	left
chr16	46385902	46398222	8e74fffe-a362-4224-a099-d1aea0ee67c2	46382552	46401669	rev	7107	-3	left
chr16	46385938	46392702	fbb23419-ee3b-4e57-9de3-022c158fb9c4	46382554	46406074	fwd	5189	-3	left
chr16	46383897	46399178	a52878f2-c0e9-4796-87d7-b673dda05b20	46382877	46405614	fwd	9506	-3	left
chr16	46391605	46394706	073c491b-6d5f-4178-8226-34288ea88b6b	46385081	46403454	rev	850	-3	left
chr16	46392750	46403934	9f4c8e33-2fa8-429d-a302-5cf89035a8b9	46385225	46404014	rev	6600	-1	left
chr16	46386142	46399091	a9d7d663-1188-40e4-9a1b-380037ae3313	46386138	46400726	fwd	10806	-3	left
chr16	46391605	46399034	352393aa-ec3e-47a6-8c86-b2a638bc7c48	46386142	46403379	rev	2464	-3	left
chr16	46391224	46397299	b01967c8-c8d2-498c-8b6c-a52418bf1aff	46386470	46405207	fwd	1050	-3	left
chr16	46396269	46410166	b8573561-4e52-4db7-b7ad-029e9382101f	46388073	46410173	rev	10962	-1	left
chr16	46397912	46408851	6a084001-33c3-44dc-872c-32eb153cf1f4	46389109	46409465	rev	8089	-1	left
chr16	47566527	47573800	05a5266c-9ebb-477d-b64d-739944f94766	47566518	47581064	fwd	7209	-3	left
chr16	53023598	53032466	facd91b7-01a2-4ffb-8e18-61d76a1c7b5c	53022009	53034114	fwd	8841	-3	left
chr16	54100660	54104654	65e82dc3-2ef2-47d4-b9b5-7ecdfa1b9ead	54100656	54107914	fwd	3957	-3	left
chr16	55248011	55252396	acbd3d02-9c71-4c8d-bf4d-0cbf9473d839	55247953	55265275	fwd	4358	-3	left
chr16	56461003	56470164	0c3c7570-508d-42c0-8f79-5b9c9194187e	56459077	56470174	fwd	9129	-3	left
chr16	74530188	74543569	98e108e9-d75c-4a16-8d36-13b7100571e5	74527556	74543574	fwd	13384	-3	left
chr16	75413544	75421626	83ed5c32-5053-4a9a-afb9-6556f7785f19	75412770	75421641	fwd	8022	-3	left
chr16	76430393	76441257	652e4cad-49e6-4160-b1cc-51292005f9b7	76420974	76464038	rev	10807	0.455925	left
chr16	79818710	79823749	8470f4a5-9d22-435b-bb09-f3917328eb4b	79818703	79827033	rev	5070	-3	left
chr16	82156112	82160637	6884f847-cc12-4df6-a82a-5712f96e1763	82151128	82172060	rev	4491	-3	left
chr16	84542914	84551725	ecfad7bc-5939-4ee5-8575-b0cd4a0e6a38	84542905	84551731	fwd	8796	-3	left
chr16	87077503	87087662	e15fcb3c-dd8c-4f9b-8852-196798948547	87076295	87087672	fwd	10048	-3	left
chr16	89189528	89195302	35e86da3-71ec-4c5f-ac92-8eeeb71ef2b4	89189512	89205932	fwd	5794	-3	left
chr16	89501485	89514705	41139972-7b92-45f2-9e8e-11e17427438e	89485752	89518125	rev	13229	0.127869	left
chr17	8108097	8113193	9afa62b9-d831-4fa8-84d3-885c31e8b30d	8108081	8120714	fwd	5080	-3	left
chr17	11854307	11865328	7e3db948-0744-49fd-a44b-bd0ec23a6374	11854302	11866149	rev	10999	-3	left
chr17	16232072	16243262	0dcab4d5-5f0d-406c-83e2-2f92c0a0c302	16230549	16253422	fwd	11112	-3	left
chr17	26810385	26817359	44ae45d9-6a59-41b7-b26e-622d9698bec5	26810377	26818314	rev	6859	-3	left
chr17	27040093	27043497	587a23c0-8e77-407c-834b-21a66c19ba49	27031296	27047113	fwd	3405	0.520031	left
chr17	27640683	27651846	d32ca8d3-d554-43f4-b255-cdfdcb97d926	27636856	27652774	fwd	11130	-3	left
chr17	34183002	34188524	574572fd-d80c-4dc1-b76f-fc021da47f41	34182995	34190288	fwd	5513	-3	left
chr17	35540788	35550498	254db1f9-05a6-47a1-aeda-698364b11fbc	35540780	35553656	fwd	9682	-3	left
chr17	47410281	47419878	505e9cc0-34eb-42a7-8a31-1167ac17bb74	47409815	47431279	rev	9538	-3	left
chr17	47591267	47597629	286dc783-4182-4c3d-bd19-7725acc22d23	47586434	47597641	rev	6329	-3	left
chr17	50196895	50202538	4700f406-e1b7-4fd6-b8cc-f975e03ca93d	50195752	50206419	fwd	5583	-3	left
chr17	53542726	53551528	da543d12-abe8-4161-963e-51b61f4a0dfd	53542719	53554952	rev	8751	-3	left
chr17	53788211	53794528	0cd9c0e4-1bcb-4aef-a1b2-726782720127	53780526	53805954	rev	6276	0.415823	left
chr17	66206238	66215647	046d3416-1e25-46ac-be86-c6553747661c	66204104	66220076	rev	9366	-3	left
chr17	68405362	68412313	74a2c895-379a-4644-b71e-dd6dfb10d318	68405356	68413471	fwd	6931	-3	left
chr17	71128377	71137894	5adb6259-574a-4e7f-a64d-973317e52189	71128369	71140338	rev	9446	-3	left
chr18	495191	500752	06023461-1727-441c-a154-41e43db566b5	492315	502332	fwd	5557	-3	left
chr18	563415	571618	b361d485-e564-48ff-8cb2-6e2c8e2e20b4	562545	577767	fwd	8213	-3	left
chr18	2299917	2314552	32fa2662-6097-498a-bcb6-744e1b6188a9	2299328	2314558	rev	14579	-3	left
chr18	5672833	5681707	aa1208ad-2f24-4eb8-a8d3-b6a7b618c1fb	5672623	5681712	fwd	8894	-3	left
chr18	8456682	8470894	f28c1ce4-082a-4a07-806b-10183160b2a6	8456677	8472925	rev	14176	-3	left
chr18	9614982	9620983	1095f2be-b000-4e82-abdc-1590277e2bab	9582283	9621360	fwd	6064	-3	left
chr18	29096566	29102963	7254e79c-7edd-4923-86dc-b502d501e8ab	29096562	29106063	fwd	6402	-3	left
chr18	32910324	32918577	3f190b63-90b8-4b3b-b828-58ed4c17bb29	32910315	32920033	fwd	8211	-3	left
chr18	35063330	35068699	87f3c8a2-4836-45e8-beb5-3b6e7089db0f	35063317	35076572	rev	5331	-3	left
chr18	36083252	36091877	12ae591d-cf90-4f1d-ae1f-a16d297ea3b1	36082263	36094269	rev	8554	-3	left
chr18	43452472	43456488	820653ae-8edc-46e6-96a9-dd60381a6992	43452466	43466034	rev	3990	-3	left
chr18	47151632	47158949	5e500e79-e727-4cd2-8fe9-8dbf0425b2f7	47133167	47158954	rev	7252	0.489719	left
chr18	51945409	51954720	0e138a32-3ca3-4ad8-b189-d4f325a10922	51944888	51955958	rev	9205	-3	left
chr18	58563511	58570917	f990988b-80d0-4a25-ace2-6835609ae958	58563506	58572024	fwd	7361	-3	left
chr18	61094696	61101246	437e7422-df07-44fa-953e-de7f0d055a8c	61079892	61110760	rev	6491	0.316158	left
chr18	63016523	63020407	bd63db5e-ea87-4dca-b988-574bb5246be5	63016017	63027481	fwd	3889	-3	left
chr18	75298769	75307472	a151b916-712f-481b-9613-ab1a91a3940a	75298758	75309188	fwd	8546	-3	left
chr19	202720	205838	7796d8b4-5b8c-4bca-aaae-b1a4dd844eb5	202337	214076	fwd	3105	-3	left
chr19	9837385	9845747	ecd7c08b-0a8b-46fe-be4d-cc55696ae262	9837379	9850203	fwd	8378	-3	left
chr19	17468975	17475897	f6ffe8b0-d2f5-48fe-b5d6-a22851ed584e	17468105	17477035	fwd	6894	-3	left
chr19	23558984	23568829	4c1c5ca3-e0bf-4412-8374-90c462527959	23558740	23576614	rev	9818	-3	left
chr19	24345469	24354136	1728cca6-2d35-4ae7-9bd3-530525f234e8	24345462	24356054	fwd	8662	-3	left
chr19	27837960	27850979	4b50c8e3-c7ae-4d69-a8c9-f86c919dfb64	27837246	27867131	rev	13004	-3	left
chr19	28139827	28148905	6991a204-4d6f-4297-9f8c-779a5ee1ccbd	28139792	28158838	rev	9085	-3	left
chr19	29202214	29214026	af5162ae-6f51-42b6-a01f-896093888566	29202206	29223094	rev	11696	-3	left
chr19	31150562	31154929	98dfc0e5-acc4-433f-9990-1df410871e4e	31150557	31159090	fwd	4329	-3	left
chr19	32139439	32147015	cb15c537-f31b-4a79-aeff-1ebee7507f84	32128967	32151075	fwd	7584	0.280772	left
chr19	37231902	37236888	e248f70e-2f01-4953-af59-728a579939bc	37227739	37237801	fwd	4974	-3	left
chr19	37580402	37595494	3372bd36-eb1a-4daa-ac18-22a61f7205ea	37580169	37597524	fwd	15113	-3	left
chr19	38601332	38609749	77e36204-8bd5-4735-8376-00660fe5f71e	38601277	38609754	fwd	8387	-3	left
chr19	43229387	43234883	90ccb5c5-b541-4ce3-80c0-1fdfab4fdb1c	43229383	43238667	fwd	5486	-3	left
chr19	51254769	51265029	4837a2bd-ade6-482a-9b07-dd61bf62a877	51253509	51266685	fwd	10227	-3	left
chr19	52804618	52812429	c1b6189a-98b2-4800-8034-5db2d91dee13	52803782	52812438	rev	7684	-3	left
chr2	1157475	1164672	1431c931-ba5a-45d8-b063-8d091ec0b472	1157468	1167532	rev	7183	-3	left
chr2	1709685	1719258	efa16451-6815-401c-a8f2-08db9052b808	1708780	1738351	fwd	9509	-3	left
chr2	2316758	2322677	32fae790-f75e-4952-b997-47d1a10187be	2315226	2323173	fwd	5913	-3	left
chr2	9538119	9543811	88d2c2ed-06e7-4180-836a-bcf2268fe3d6	9538100	9549452	rev	5682	-3	left
chr2	10015872	10026232	a00c226e-cc60-40a6-8cb2-741560d69c7e	10014407	10036519	rev	10333	-3	left
chr2	14798577	14809950	54acd834-cd44-4bda-b5e6-39f17a97e30d	14792900	14809956	fwd	11281	-3	left
chr2	15382545	15389138	b2f8cb46-4f9f-4839-8805-494e75ce4b26	15382525	15392724	fwd	6549	-3	left
chr2	20554726	20562206	77a10317-405b-4c7f-85f5-5e6e71252735	20553510	20572139	fwd	7458	-3	left
chr2	21768300	21772696	cf142220-f1ad-4fd7-bdd0-7bb0d786203e	21768295	21777787	fwd	4370	-3	left
chr2	22081397	22084626	93cb4368-327d-4273-a3fa-9573118f4245	22081392	22091942	rev	3209	-3	left
chr2	22296691	22310961	06553181-ca46-4407-a817-b640de504425	22296651	22311863	fwd	14241	-3	left
chr2	25940676	25945878	d7b88259-d00a-49a7-a184-57bbaf8d8e7c	25938065	25953843	rev	5183	-3	left
chr2	28298084	28301116	6131dd59-6e59-4bf9-b571-9989d80c9acb	28292984	28301122	fwd	3031	-3	left
chr2	28698458	28701570	3ee2b90e-f516-4581-aa37-3ce74d0ffa0e	28696352	28710624	rev	3064	-3	left
chr2	30165036	30172301	7631a475-e3bb-4bc8-b7b9-714ee9a7d3d2	30157872	30173512	rev	7245	0.533155	left
chr2	33473319	33479965	3a73cc65-b9f8-45e5-92b1-64ec54dfbf89	33466572	33479971	fwd	6600	-3	left
chr2	38004304	38016208	ffa63d85-de3c-4fca-9e20-8a261da0185d	38004296	38016212	rev	11876	-3	left
chr2	40888736	40897840	b519c103-3967-4c8f-88d9-79a90ef5080b	40870377	40897844	rev	9075	0.230366	left
chr2	42496626	42504357	0a553fcf-4bc4-4af6-abed-954a07e187e6	42496517	42512115	rev	7683	-3	left
chr2	43972504	43983914	29796614-0075-4ef1-9dc1-491b94ed4d23	43965250	43983923	fwd	11341	-3	left
chr2	45979745	45984055	7eee01e6-1f13-41b9-8c71-b450f9c265b0	45979739	45989946	rev	4291	-3	left
chr2	50626293	50634737	0602e869-ef7a-4295-99a4-a00878ca566b	50626289	50637644	fwd	8436	-3	left
chr2	50755138	50761734	585ba833-7b43-48e1-98b3-ba04bd96e6d3	50752186	50763269	rev	6558	-3	left
chr2	52049624	52054645	f7519094-5dda-45f3-9913-707803fabb16	52044854	52066440	fwd	4966	-3	left
chr2	52602712	52608428	b1c13304-5644-4f70-a334-d03630fa2a13	52602704	52608433	fwd	5686	-3	left
chr2	53506915	53510159	1e223a88-6c31-4ff5-928d-4567373eaf92	53506911	53520248	fwd	3258	-3	left
chr2	56786562	56795076	9ff2d6f0-669a-4a56-bb87-5d570c5e3d5a	56773352	56795080	rev	8460	0.350871	left
chr2	59040729	59046982	d7e646ce-4f12-4934-a1fb-2657a7296c34	59038314	59050273	rev	6231	-3	left
chr2	59297176	59304737	28b81049-7a2c-4284-b2ae-640f713fbe99	59295623	59304746	fwd	7521	-3	left
chr2	59957168	59968414	4e284b05-0b46-4e7c-8a71-3062b60732b7	59956639	59968419	rev	11172	-3	left
chr2	63655293	63660554	bcbd11c4-51f4-47c2-b1a2-f4fe4a3dfb63	63655285	63669487	fwd	5226	-3	left
chr2	64410176	64415799	ce73ef55-d24b-4190-b400-342fa9b1b951	64400475	64417157	fwd	5620	-3	left
chr2	67065148	67076771	7bf4ee0b-d21f-44b3-b2b2-9811bdc2b8aa	67064245	67078716	rev	11533	-3	left
chr2	68722907	68732629	df1ce03f-6c4f-4d9b-821b-b5e85828d413	68703583	68742223	rev	9621	0.662559	left
chr2	68863578	68876939	c3bba9f0-1d33-4d82-bba2-34f056f03247	68863574	68876947	fwd	13408	-3	left
chr2	73871236	73877014	fe7a72b3-0c7a-4cf0-851e-5bf73fd22c33	73865835	73877020	fwd	5620	-3	left
chr2	83316264	83330631	8b619749-c707-4c9b-97dc-acc6a79505c2	83316260	83332693	fwd	14342	-3	left
chr2	84698905	84704601	1c8f1e2b-50e1-4310-851c-6b4612c9d77b	84698896	84722839	rev	5693	-3	left
chr2	85014808	85022056	b5346333-358b-40be-a214-1d39aa565aa0	85011012	85031330	rev	7219	-3	left
chr2	85539521	85543208	f77adb2b-97a7-43ca-be56-426decdbce3b	85539223	85557013	fwd	3674	-3	left
chr2	88603578	88609271	43c7ba81-af9f-4dc4-b046-e8a3e93725c4	88601376	88613481	fwd	5675	-3	left
chr2	100416805	100421821	3d2ac834-bf26-46f8-85ef-95280b1f0529	100412935	100423251	rev	4996	-3	left
chr2	102564516	102576792	bb365976-6173-45cf-9437-896bc9872435	102556592	102581893	rev	12267	0.075696	left
chr2	106857010	106863634	9c2fac19-dadb-4dc8-87f7-354fe9e252f9	106855587	106866165	fwd	6625	-3	left
chr2	108701772	108709721	c6350bf2-dbb9-4070-9539-2a3ef6a09564	108697031	108712960	fwd	7979	-3	left
chr2	111855196	111869548	d942df74-a0c6-4ef0-9d20-3e637ccf4d70	111855177	111877456	fwd	14407	-3	left
chr2	121017979	121030360	18509f5e-5bf7-43f4-aa7b-e6fd0b42687c	121017101	121030368	rev	12395	-3	left
chr2	121427599	121432586	83f2ae7a-4087-4ab1-8c5e-463262905ac7	121424480	121438128	rev	4935	-3	left
chr2	123437146	123443975	fbd871f0-2e89-4f52-85ad-6d32fbfb1e11	123433959	123449995	rev	6812	-3	left
chr2	125670344	125676659	c5d7c8d2-8e4d-4f98-9e1f-bc42dd873ce5	125670334	125684893	rev	6301	-3	left
chr2	127508582	127511702	516a5308-ca73-4886-8d18-b4e4ffb6dc8b	127508511	127518865	rev	3124	-3	left
chr2	130357124	130361903	6bf11013-4370-4320-98c3-34419d0e9f46	130356581	130383865	fwd	4757	-3	left
chr2	130891007	130896948	aab1b2e8-a725-42d4-97da-83c7633ca194	130864767	130896953	fwd	5941	-3	left
chr2	132659403	132667272	15cd0fc6-03fc-4269-a29a-3454ee7285a3	132659398	132669862	fwd	7842	-3	left
chr2	134020938	134028225	7ea5ccda-9437-42d5-a41a-3efdcf0d93eb	134018711	134048803	fwd	7280	-3	left
chr2	140234808	140237950	b95629ea-ca48-46bb-a6bc-46283f5eae9f	140233512	140241627	rev	3116	-3	left
chr2	145539105	145545036	266cab4d-8268-4233-98f1-41878a6940a2	145539095	145552660	rev	5941	-3	left
chr2	145704863	145714514	17c18a82-d7ca-44d2-af7a-69975f1549e0	145704853	145729068	rev	9647	-3	left
chr2	146211421	146217582	d975dba6-96d6-4454-8e76-48fb109ba664	146211416	146223856	rev	6125	-3	left
chr2	152029849	152035941	9197a37e-49d8-4327-bf9d-2e53e2ad440d	152026081	152048332	fwd	6063	-3	left
chr2	156876298	156887403	ba9831e4-7649-4a68-a7a8-6794ba030fdf	156871134	156895124	rev	11087	-3	left
chr2	158374683	158387186	e5b09fb8-d164-4d47-91b1-a7add5a180fd	158374677	158387190	rev	12469	-3	left
chr2	158831579	158834919	9ddb91ad-45f9-42a9-8005-f9a01d8b94c3	158830191	158837262	rev	3302	-3	left
chr2	159596535	159610376	a05cd1d3-a53e-458d-9b36-fc81d990be61	159596529	159610385	fwd	13830	-3	left
chr2	162501955	162509563	5b2b9147-031e-4d4e-be78-997babb0982c	162501948	162519435	fwd	7597	-3	left
chr2	162691753	162699623	91b316b5-e3b1-4dd2-a8d6-0c16638a63bd	162683355	162700842	rev	7825	0.454572	left
chr2	163078999	163082253	9178645d-1fc2-4172-89d0-53a55d8662af	163078993	163092069	rev	3251	-3	left
chr2	166439672	166450214	37109749-8c9f-4bd5-83c5-1c732546366a	166438950	166450218	rev	10446	-3	left
chr2	171854349	171859915	bb30eacf-dc63-4af6-8dbb-b683a1f3a499	171854345	171859923	fwd	5538	-3	left
chr2	176030090	176039591	39139fc9-51ef-47b9-b0b5-c5a91e123d70	176030085	176039769	rev	9411	-3	left
chr2	176714004	176720322	caaf9a3b-b655-4092-b627-666720f3c98b	176708331	176725397	rev	6292	-3	left
chr2	179814602	179818172	aae66542-b29e-4aa6-bd13-eda37d89a3fc	179814595	179822884	fwd	3541	-3	left
chr2	180469928	180481096	20127100-65ce-420b-beb9-46166ebea3eb	180460083	180486318	rev	11113	0.246505	left
chr2	191369098	191375744	d42e6cc9-d478-4127-96b3-a8671ba4dbca	191369093	191381499	rev	6639	-3	left
chr2	193515525	193526894	d0489953-5808-4942-ae23-bf0a479539a3	193515520	193526901	fwd	11375	-3	left
chr2	195097233	195104614	640bd752-3c73-4bfc-a1ba-d31a10e55f8e	195097228	195118894	rev	7257	-3	left
chr2	195169614	195175935	7ad9dcba-c5bc-42bc-895a-e153f8ad9028	195168879	195180385	fwd	6279	-3	left
chr2	197039076	197043447	bd9f37d1-9f3a-43fe-8b4c-f172fc459893	197038636	197053726	rev	4303	-3	left
chr2	200163327	200169388	1f3e9fb2-7543-4518-8d0e-c5bb5d267b0e	200163311	200170613	rev	6057	-3	left
chr2	201566476	201569210	8aa8128b-957b-4225-8545-01bbf3586ce9	201563539	201577302	rev	2726	-3	left
chr2	205392132	205401036	054f444b-0e7d-4cc1-9ab1-2f050add3082	205389684	205401587	rev	8876	-3	left
chr2	211186947	211195839	418d3905-b3a9-4d86-a73d-dea11be72ecc	211186413	211203279	rev	8840	-3	left
chr2	214251025	214258864	3ec88fa0-4283-4eb0-9579-336331d2ad2a	214251021	214258869	fwd	7850	-3	left
chr2	216303153	216312016	46c9ec5e-8a8e-4cd0-b109-38ba64ad94a3	216303149	216315526	fwd	8817	-3	left
chr2	225613538	225617076	dbbbc1f3-40bf-4ffd-affe-cd6ff776defd	225613531	225619727	rev	3520	-3	left
chr2	228455063	228463378	bb19048f-e181-476d-aa36-86fc0cc1515a	228455056	228476257	rev	8325	-3	left
chr2	231061186	231067317	a1ab80f4-9b44-42ca-9c34-09c87dccad09	231055381	231067321	rev	6154	-3	left
chr2	232999382	233011132	6e52cfc8-0dcb-4777-b791-870c9a40b87b	232998549	233026498	fwd	11759	-3	left
chr2	234073405	234079117	d718a403-d233-452f-9259-45f7a263a6ea	234070163	234079126	rev	5682	-3	left
chr2	241360080	241366219	39b4f8c2-cbd6-461a-b816-c94cad944e29	241356982	241366235	fwd	6150	-3	left
chr2	241294845	241308487	c5cc72d4-9ca7-4829-a78e-e49c5c6cd12b	241287236	241314959	rev	13569	0.12544	left
chr2	242130425	242138785	c87789d9-c9a6-4319-ab30-1a8acadd4d4c	242129971	242141640	rev	8416	-3	left
chr20	2358494	2362388	662843db-111a-4452-99e4-479f4717464d	2358490	2372719	fwd	3836	-3	left
chr20	8133144	8140286	d9f4f31e-2701-4f4d-9794-3dcfd3354461	8115034	8147871	rev	7055	0.917806	left
chr20	13100456	13107183	1d15bece-626e-4739-b9a2-8d6a9b79a48e	13100441	13112364	fwd	6682	-3	left
chr20	22732506	22738265	9d8c51a5-e4b1-4d0e-a649-47605959a483	22731859	22741495	fwd	5733	-3	left
chr20	24322457	24326368	ca2b036f-be7b-4221-8247-73d20a2004c7	24317459	24329084	fwd	3902	-3	left
chr20	31066213	31068138	b827eb66-d485-4029-b11d-343cb518a445	31051508	31068512	fwd	1777	-1	left
chr20	31051696	31057145	fd4d49ef-7ded-41e8-a9c2-32d4ee1f9837	31051544	31060023	fwd	5245	-3	left
chr20	31074607	31079637	2c2b442a-ab41-4467-ade9-2f7bf4242ca4	31067084	31081003	fwd	5393	-3	left
chr20	31083135	31086920	f9fe5dcf-390f-4291-9d20-bd9f2617158f	31077911	31089028	fwd	3788	-1	left
chr20	42344743	42351499	0f7f34d5-62af-4f9f-a5e9-544d5e20c863	42344738	42351564	fwd	6749	-3	left
chr20	43499736	43509462	295f4cc5-151f-48ad-812e-7903698b7c51	43499729	43519925	rev	9705	-3	left
chr20	44121731	44133406	a156d2d3-a6cd-4bcf-a722-62afd728934c	44121502	44140089	rev	11704	-3	left
chr20	45671160	45676591	5a133fe7-e24b-42b2-975d-7b976554a42d	45668359	45676597	fwd	5420	-3	left
chr20	46726344	46733079	d55d7304-dc66-4856-bd8a-b2648f120ca9	46720724	46735923	rev	6710	-3	left
chr20	48434097	48441366	bc4b4f89-0d48-4d01-8981-459968ff1e5f	48433957	48443423	rev	7288	-3	left
chr20	48642850	48649370	8effc8af-6dbb-4418-905d-edb1150c3eb3	48641748	48663798	rev	6525	-3	left
chr20	48651948	48671393	4072189c-2663-41ce-8d88-f36c069f9c99	48648145	48671398	rev	19392	-3	left
